,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,Feel
0,0,0,0,0,0,421950180624056320,421950180624056320,1389435737000,2014-01-11,13:52:17,430,756901088,_saeeds,Saeed Saedi,,گرون خریدم #تاپیکو,[],[],[],0,0,0,['#تاپیکو'],[],https://twitter.com/_SaeedS/status/421950180624056320,False,,0,,,,,,,"[{'user_id': '756901088', 'username': '_SaeedS'}]",,,,,0.3687964975833893
1,1,1,1,1,1,428991766616739840,428991766616739840,1391114582000,2014-01-31,00:13:02,430,756901088,_saeeds,Saeed Saedi,,رفتیم تو سود ! #تاپیکو #بورس,[],[],[],0,0,0,"['#تاپیکو', '#بورس']",[],https://twitter.com/_SaeedS/status/428991766616739840,False,,0,,,,,,,"[{'user_id': '756901088', 'username': '_SaeedS'}]",,,,,0.9218706488609314
2,2,2,2,2,2,524559805806305280,524559805806305280,1413899778000,2014-10-21,17:26:18,430,2778040873,hibourse,hibourse,,#پربیننده : #خودرو #تاپیکو #رمپنا #فاذر #خزامپا #TSE #هایبورس #بورس #ایران,[],[],[],0,0,0,"['#پربیننده', '#خودرو', '#تاپیکو', '#رمپنا', '#فاذر', '#خزامپا', '#tse', '#هایبورس', '#بورس', '#ایران']",[],https://twitter.com/hibourse/status/524559805806305280,False,,0,,,,,,,"[{'user_id': '2778040873', 'username': 'hibourse'}]",,,,,0.9985634684562684
3,3,3,3,3,3,623173167985639424,623173167985639424,1437411035000,2015-07-20,21:20:35,430,2209259733,farshidshoja,Farshid Shoja,,#بورس تحلیل تکنیکال #تاپیکو  http://7sanie.com/%D8%AA%D8%AD%D9%84%DB%8C%D9%84-%D8%AA%DA%A9%D9%86%DB%8C%DA%A9%D8%A7%D9%84-%D8%AA%D8%A7%D9%BE%DB%8C%DA%A9%D9%88-%D8%A8%D9%88%D8%B1%D8%B3-29-%D8%AA%DB%8C%D8%B1-94/ …,[],['http://7sanie.com/%D8%AA%D8%AD%D9%84%DB%8C%D9%84-%D8%AA%DA%A9%D9%86%DB%8C%DA%A9%D8%A7%D9%84-%D8%AA%D8%A7%D9%BE%DB%8C%DA%A9%D9%88-%D8%A8%D9%88%D8%B1%D8%B3-29-%D8%AA%DB%8C%D8%B1-94/'],[],0,0,0,"['#بورس', '#تاپیکو']",[],https://twitter.com/FarshidShoja/status/623173167985639424,False,,0,,,,,,,"[{'user_id': '2209259733', 'username': 'FarshidShoja'}]",,,,,0.8600067496299744
4,4,4,4,4,4,700909971660263424,700909971660263424,1455944934000,2016-02-20,08:38:54,430,2463165061,bourseiness,بورسینس,,#تاپیکو شرکت سرمايه گذاري نفت و گاز و پتروشيمي تامين پیش بینی درآمد هر…  http://goo.gl/fb/B3Wrqh  #اخبار,[],['http://goo.gl/fb/B3Wrqh'],[],0,0,0,"['#تاپیکو', '#اخبار']",[],https://twitter.com/bourseiness/status/700909971660263424,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9289891719818116
5,5,5,5,5,5,726638065452769281,726638065452769281,1462078989000,2016-05-01,09:33:09,430,2463165061,bourseiness,بورسینس,,نمادهای #خراسان #سهرمز #دتولید #پارسان #تاپیکو #خودکفا در پائین ترین قیمت ماهیانه…  http://goo.gl/fb/aH0m3X  #اقتصاد,[],['http://goo.gl/fb/aH0m3X'],[],0,0,0,"['#خراسان', '#سهرمز', '#دتولید', '#پارسان', '#تاپیکو', '#خودکفا', '#اقتصاد']",[],https://twitter.com/bourseiness/status/726638065452769281,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.7410520315170288
6,6,6,6,6,6,727372717721268224,727372717721268224,1462254144000,2016-05-03,10:12:24,430,2463165061,bourseiness,بورسینس,,نمادهای #تاپیکو #شپنا #پارسان #ثغرب در پایین ترین قیمت ماهیانه خود معامله میشوند  http://goo.gl/fb/f4A5dz  #اقتصاد,[],['http://goo.gl/fb/f4A5dz'],[],0,0,0,"['#تاپیکو', '#شپنا', '#پارسان', '#ثغرب', '#اقتصاد']",[],https://twitter.com/bourseiness/status/727372717721268224,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.5458453893661499
7,7,7,7,7,7,727454904093138944,727450964093992960,1462273739000,2016-05-03,15:38:59,430,260096476,ehsan_2011,ⓔⓗⓢⓐⓝ,,"شاید جالب ترین نکته توی بازار امروز معامله شدن سهام شرکت #تاپیکو به قیمت 225 تومن بود : 
 http://www.tsetmc.com/Loader.aspx?ParTree=151311&i=22560050433388046 …",[],['http://www.tsetmc.com/Loader.aspx?ParTree=151311&i=22560050433388046'],[],2,0,1,['#تاپیکو'],[],https://twitter.com/ehsan_2011/status/727454904093138944,False,,0,,,,,,,"[{'user_id': '260096476', 'username': 'ehsan_2011'}]",,,,,0.8385993838310242
8,8,8,8,8,8,729542122857189377,729542122857189377,1462771370000,2016-05-09,09:52:50,430,2463165061,bourseiness,بورسینس,,نمادهای #تاپیکو #خزامیا #شپنا #ثباغ #ساراب 3شخارک در پائین ترین قیمت ماهیانه خود…  http://goo.gl/fb/qYd98V  #اقتصاد,[],['http://goo.gl/fb/qYd98V'],[],0,0,0,"['#تاپیکو', '#خزامیا', '#شپنا', '#ثباغ', '#ساراب', '#اقتصاد']",[],https://twitter.com/bourseiness/status/729542122857189377,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.2091466784477234
9,9,9,9,9,9,732472061558292481,732472061558292481,1463469922000,2016-05-17,11:55:22,430,2463165061,bourseiness,بورسینس,,#تاپیکو مثبت ضعیف معامله میشود  http://goo.gl/fb/MJVtHA  #اقتصاد,[],['http://goo.gl/fb/MJVtHA'],[],0,0,0,"['#تاپیکو', '#اقتصاد']",[],https://twitter.com/bourseiness/status/732472061558292481,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.6168331503868103
