,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,Feel
0,0,0.0,0.0,0.0,0.0,0.0,989111609619566592,989111609619566592,1524657559000,2018-04-25,16:29:19,430,986116312920453120,abandidgah,دیدگاه آبان,,"#سرود
بررسی اطلاعیه
*سیمان شاهرود*
12ماهه منتهی به 96/12/29 مبلغ 220 ریال سود به ازای هر سهم محقق گردید.
درصد پوشش بودجه : 116 درصد
298% افزایش سود خالص نسبت به سال مالی 95
#بورس",[],[],[],0,0,0,"['#سرود', '#بورس']",[],https://twitter.com/abandidgah/status/989111609619566592,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.9912850856781006
1,1,1.0,1.0,1.0,1.0,1.0,994176575561121792,994176575561121792,1525865141000,2018-05-09,15:55:41,430,986116312920453120,abandidgah,دیدگاه آبان,,"#سرود
اطلاعیه
*#سيمان #شاهرود*     
دعوت به مجمع عمومی عادی سالیانه منتهی به ۹۶/۱۲/۲۹
در ساعت 15:00 روز شنبه مورخ 97/02/29
در محل پژوهشگاه صنعت نفت واقع در تهران - بلوار غربي مجوعه ورزشي آزادي
#بورس",[],[],[],0,0,0,"['#سرود', '#سيمان', '#شاهرود', '#بورس']",[],https://twitter.com/abandidgah/status/994176575561121792,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.9912850856781006
2,2,2.0,2.0,2.0,2.0,2.0,1011120633445474305,1011120633445474305,1529904919000,2018-06-25,10:05:19,430,986116312920453120,abandidgah,دیدگاه آبان,,"در بازار مثبت امروز و از معدود گروه های منفی، به گروه های ساختمانی و سیمانی می توان اشاره کرد که اکثرا با افت قیمت دنبال می شوند در این میان معاملات مثبت نمادهای بازار پایه #ثتوسا، #وثخوز و #ثنور و نمادهای #سبهان، #سفانو، #سبزوا، #سرود و #سیدکو جلب توجه می نماید.
#بورس",[],[],[],0,0,0,"['#ثتوسا', '#وثخوز', '#ثنور', '#سبهان', '#سفانو', '#سبزوا', '#سرود', '#سیدکو', '#بورس']",[],https://twitter.com/abandidgah/status/1011120633445474305,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.9912850856781006
3,3,3.0,3.0,3.0,3.0,3.0,1033973345258098688,1033973345258098688,1535353430000,2018-08-27,11:33:50,430,986116312920453120,abandidgah,دیدگاه آبان,,"#سرود
سیمان شاهرود در 5 ماهه سال جاری، حدود 53 میلیارد تومان فروش داشته که نسبت به دوره مشابه سال گذشته رشد 6 درصدی را تجربه نموده است. بیش از 94 درصد ازفروش شرکت ناشی از فروش سیمان  داخلی است. 
#بورس",[],[],[],0,0,0,"['#سرود', '#بورس']",[],https://twitter.com/abandidgah/status/1033973345258098688,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.9912850856781006
4,4,4.0,4.0,4.0,4.0,4.0,1038321011941302272,1038321011941302272,1536389994000,2018-09-08,11:29:54,430,986116312920453120,abandidgah,دیدگاه آبان,,"در گروه سیمانی، یه جز نمادهای #سرود، #سقاین و #سفار بقیه نمادها بارشد قیمتی همراه هستند و اکثر نمادها در سقف مجاز دادو ستد می شوند.
#بورس",[],[],[],0,0,0,"['#سرود', '#سقاین', '#سفار', '#بورس']",[],https://twitter.com/abandidgah/status/1038321011941302272,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.9912850856781006
5,5,5.0,5.0,5.0,5.0,5.0,1056097359967346688,1056097359967346688,1540628206000,2018-10-27,11:46:46,430,986116312920453120,abandidgah,دیدگاه آبان,,"#سرود
مجموع مبلغ فروش سيمان شاهرود در 7 ماهه منتهی به مهر ماه امسال با رشد 11 درصدی نسبت به مدت مشابه سال قبل به 757 میلیارد ریال افزایش یافته است. در 7 ماهه منتهی به مهر ماه امسال مجموع مقدار تولید سیمان شرکت 680 هزار تن بوده است.
#بورس",[],[],[],0,0,0,"['#سرود', '#بورس']",[],https://twitter.com/abandidgah/status/1056097359967346688,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.9912850856781006
6,6,6.0,6.0,6.0,6.0,6.0,1057586865308495872,1057586865308495872,1540983332000,2018-10-31,14:25:32,430,986116312920453120,abandidgah,دیدگاه آبان,,"در گروه سیمانی امروز معاملاتی بهتر در جریان است و نمادهای #سدور، #سشرق، #سپاها، #ستران، #سبزوا، #سرود و #سخاش مورد توجهند.
#بورس",[],[],[],0,0,0,"['#سدور', '#سشرق', '#سپاها', '#ستران', '#سبزوا', '#سرود', '#سخاش', '#بورس']",[],https://twitter.com/abandidgah/status/1057586865308495872,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.9912850856781006
7,7,7.0,7.0,7.0,7.0,7.0,1058662633761497088,1058662633761497088,1541239815000,2018-11-03,13:40:15,430,986116312920453120,abandidgah,دیدگاه آبان,,"در گروه سیمانی امروز معاملاتی نوسانی در جریان است. #سفارس، #ستران، #سبزوا، #سرود، #سکرما، #سبجنو از نمادهای سبزپوش گروه هستند و بقیه نمادهای معاملاتی منفی را سپری می نمایند.
#بورس",[],[],[],0,0,0,"['#سفارس', '#ستران', '#سبزوا', '#سرود', '#سکرما', '#سبجنو', '#بورس']",[],https://twitter.com/abandidgah/status/1058662633761497088,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.9912850856781006
8,8,8.0,8.0,8.0,8.0,8.0,1086520386718642177,1086520386718642177,1547881621000,2019-01-19,10:37:01,430,986116312920453120,abandidgah,دیدگاه آبان,,"در سیمانی های مثبت نمادهای #سشرق،#ساراب،#سخزر،#سرود، #سبهان، #سبجنو، #ستران، #سصوفی، #سغرب و #سدور از نمادهای مورد توجه هستند.
#بورس",[],[],[],0,0,0,"['#سشرق', '#ساراب', '#سخزر', '#سرود', '#سبهان', '#سبجنو', '#ستران', '#سصوفی', '#سغرب', '#سدور', '#بورس']",[],https://twitter.com/abandidgah/status/1086520386718642177,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.9912850856781006
9,9,9.0,9.0,9.0,9.0,9.0,1087597660654071808,1087597660654071808,1548138463000,2019-01-22,09:57:43,430,986116312920453120,abandidgah,دیدگاه آبان,,"در گروه سیمان معاملات امروز نیز مثبت است و #سشرق، #سدور، #سپاها، #ستران، #سخزر، #سفارس، #سکرد، #سهرمز، #سمازن، #سصوفی، #سبجنو، #ساروم، #سرود، #سیدکو، #سشمال از نمادهای پرتعدادی هستند که در سقف مجاز قیمتی تقاضا دارند.
#بورس",[],[],[],0,0,0,"['#سشرق', '#سدور', '#سپاها', '#ستران', '#سخزر', '#سفارس', '#سکرد', '#سهرمز', '#سمازن', '#سصوفی', '#سبجنو', '#ساروم', '#سرود', '#سیدکو', '#سشمال', '#بورس']",[],https://twitter.com/abandidgah/status/1087597660654071808,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.9912850856781006
10,10,10.0,10.0,10.0,10.0,10.0,1089777050284511233,1089777050284511233,1548658070000,2019-01-28,10:17:50,430,986116312920453120,abandidgah,دیدگاه آبان,,"در گروه سیمان معاملات امروز نیز مثبت است  و #سخزر، #سدور و #سپاها و #سفارس، #سهگمت، #ساروم و #سرود از نمادهای همراه با رشد بیش از 4 درصدی هستند. در انبوه سازها  تک نماد #ثرود صف خرید دارد و در کاشی و سرامیکی ها نیز #کساوه رشد بیش از 4 درصدی دارد.
#بورس",[],[],[],0,0,0,"['#سخزر', '#سدور', '#سپاها', '#سفارس', '#سهگمت', '#ساروم', '#سرود', '#ثرود', '#کساوه', '#بورس']",[],https://twitter.com/abandidgah/status/1089777050284511233,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.9912850856781006
11,11,11.0,11.0,11.0,11.0,11.0,1090132676927905793,1090132676927905793,1548742858000,2019-01-29,09:50:58,430,986116312920453120,abandidgah,دیدگاه آبان,,"در گروه سیمان معاملات امروز نیز معاملاتی مثبت در جریان است   و #سخزر، #سدور و #سپاها و #سفارس، #سهگمت، #ساروم و #سرود و #سکرد از نمادهای همراه با رشد هستند. در انبوه سازها معاملات مثبت است  و #ثنوسا، #ثتران، #وساخت، #ثرود و #ثعمرا مورد توجهند.
#بورس",[],[],[],0,0,0,"['#سخزر', '#سدور', '#سپاها', '#سفارس', '#سهگمت', '#ساروم', '#سرود', '#سکرد', '#ثنوسا', '#ثتران', '#وساخت', '#ثرود', '#ثعمرا', '#بورس']",[],https://twitter.com/abandidgah/status/1090132676927905793,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.9912850856781006
