,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,Feel
0,0,0,0,0,0,0,1184973376718290944,1184973376718290944,1571354643000,2019-10-18,02:54:03,430,974356729856053248,farandwidecom,Far & Wide,,English is the most spoken language in the world. Can you guess what No. 2 is?,[],[],[],933,570,1623,[],[],https://twitter.com/FarandWidecom/status/1184973376718290944,False,,0,,,,,,,"[{'user_id': '974356729856053248', 'username': 'FarandWidecom'}]",,,,,0.5720086097717285
1,1,1,1,1,1,1,1184973532738052096,1184973532738052096,1571354680000,2019-10-18,02:54:40,430,974356729856053248,farandwidecom,Far & Wide,,English is the most spoken language in the world. Can you guess what No. 2 is?,[],[],[],39,16,49,[],[],https://twitter.com/FarandWidecom/status/1184973532738052096,False,,0,,,,,,,"[{'user_id': '974356729856053248', 'username': 'FarandWidecom'}]",,,,,0.5720086097717285
2,2,2,2,2,2,2,1184973688329953281,1184973688329953281,1571354717000,2019-10-18,02:55:17,430,974356729856053248,farandwidecom,Far & Wide,,English is the most spoken language in the world. Can you guess what No. 2 is?,[],[],[],101,44,132,[],[],https://twitter.com/FarandWidecom/status/1184973688329953281,False,,0,,,,,,,"[{'user_id': '974356729856053248', 'username': 'FarandWidecom'}]",,,,,0.5720086097717285
3,3,3,3,3,3,3,1184973844001542144,1184973844001542144,1571354754000,2019-10-18,02:55:54,430,974356729856053248,farandwidecom,Far & Wide,,English is the most spoken language in the world. Can you guess what No. 2 is?,[],[],[],33,19,44,[],[],https://twitter.com/FarandWidecom/status/1184973844001542144,False,,0,,,,,,,"[{'user_id': '974356729856053248', 'username': 'FarandWidecom'}]",,,,,0.5720086097717285
4,4,4,4,4,4,4,1202444249175863297,1202444249175863297,1575520023000,2019-12-05,07:57:03,430,3562477348,z_gov,Naif,,"قسم بالله بينفجر قدر الضغط ياملوك #اسيا ارحموا ذليل قوم زاد ذل 
كانوا يتوقعون مجرد موت #العالمية_صعبة_قوية 
طلع لهم هم اكبر من موتها الله يعينهم https://twitter.com/AH_AB_GO/status/1202312925089869826 …",[],['https://twitter.com/AH_AB_GO/status/1202312925089869826'],[],0,0,0,"['#اسيا', '#العالمية_صعبة_قوية']",[],https://twitter.com/z_gov/status/1202444249175863297,False,https://twitter.com/AH_AB_GO/status/1202312925089869826,0,,,,,,,"[{'user_id': '3562477348', 'username': 'z_gov'}]",,,,,0.9926112294197084
5,5,5,5,5,5,5,1202454318957420544,1202454318957420544,1575522424000,2019-12-05,08:37:04,430,2921070037,sul6an_3,سلطان الحميدي,,"ثم تلّك للعريجاء بطرف عين 
#اسيا 
و بشروني ..  pic.twitter.com/x6Rt0Zzdx1",[],[],['https://pbs.twimg.com/media/EK_50yRX0AEkMgA.jpg'],0,0,1,['#اسيا'],[],https://twitter.com/Sul6an_3/status/1202454318957420544,False,,0,,,,,,,"[{'user_id': '2921070037', 'username': 'Sul6an_3'}]",,,,,0.988038182258606
6,6,6,6,6,6,6,1202454330000977920,1202454330000977920,1575522427000,2019-12-05,08:37:07,430,3072735678,paralympic_sa,البارالمبية السعودية,,"يلتقي #المنتخب_السعودي_لكرة_السلة_على_الكراسي_المتحركة بنظيره الياباني عند الساعة الثانية من ظهر  اليوم الخميس، في بطولة  #آسيا بمدينة #بتايا التايلندية. 
 http://paralympic.sa 
#هذه_البارالمبيه pic.twitter.com/ezlYjohea9",[],['http://paralympic.sa'],['https://pbs.twimg.com/media/EK_51QHW4AAcSz7.jpg'],1,6,6,"['#المنتخب_السعودي_لكرة_السلة_على_الكراسي_المتحركة', '#آسيا', '#بتايا', '#هذه_البارالمبيه']",[],https://twitter.com/paralympic_sa/status/1202454330000977920,False,,0,,,,,,,"[{'user_id': '3072735678', 'username': 'paralympic_sa'}]",,,,,0.998844027519226
7,7,7,7,7,7,7,1202477603363405824,1202477603363405824,1575527976000,2019-12-05,10:09:36,430,1132608825503178752,a_samadzadeh,علی صمدزاده,,"ریچارد هاس، رئیس شورای روابط خارجی #آمریکا :
در #خاورمیانه، #اروپا و #آسیا دنیایی #پساآمریکایی در حال ظهور است که نشانه های آن این است: 
1- آمریکا دیگر قابل اعتماد نیست. https://twitter.com/RichardHaass/status/1202219297172606982 …",[],['https://twitter.com/RichardHaass/status/1202219297172606982'],[],2,1,9,"['#آمریکا', '#خاورمیانه', '#اروپا', '#آسیا', '#پساآمریکایی']",[],https://twitter.com/A_Samadzadeh/status/1202477603363405824,False,https://twitter.com/RichardHaass/status/1202219297172606982,0,,,,,,,"[{'user_id': '1132608825503178752', 'username': 'A_Samadzadeh'}]",,,,,0.5642781257629395
8,8,8,8,8,8,8,1202520459633410049,1202518936618774534,1575538193000,2019-12-05,12:59:53,430,1359771264,mohd_87_,محمد احمد / 2022 🏆 🇶🇦,,#قطر عمرها ماعطت المباريات ل حد وخير دليل اخر مباراتين مع الشقيق #السعودية فزنا عليهم ف كأس #اسيا وتأهلنا لدور الثاني وفي نهائي خليجي ٢٢ وفي ارضهم فزنا عليهم وأخذنا الكأس عادي يالغالي الا كوره 😅,['kurbaag'],[],[],0,0,1,"['#قطر', '#السعودية', '#اسيا']",[],https://twitter.com/mohd_87_/status/1202520459633410049,False,,0,,,,,,,"[{'user_id': '1359771264', 'username': 'mohd_87_'}, {'user_id': '528509728', 'username': 'kurbaag'}]",,,,,0.4142942726612091
9,9,9,9,9,9,9,1202523610805678080,1202523610805678080,1575538945000,2019-12-05,13:12:25,430,1334709666,binghaith4all,بن غيث للسياحة,,"تُعد في هذا الوقت من الوجهات الرائعة لزيارتها👍
استمتع بـ #أجازة إلى #إندونيسيا 🇮🇩بسعر 1490 ريال
للفرد
لمزيد من التفاصيل... اتصلوا بنا على 920002440
واتس 0554441343
#سياحة #سفر #تصويري #هلا_بالخميس #اسيا #إجازة_منتصف_العام #عروض_نهاية_العام #سفرة #اجازة #إجازة #فنادق #دبي #تأشيرة pic.twitter.com/nqw09ANyW5",[],[],['https://pbs.twimg.com/media/ELA4zX8WsAACVR0.jpg'],0,1,0,"['#أجازة', '#إندونيسيا', '#سياحة', '#سفر', '#تصويري', '#هلا_بالخميس', '#اسيا', '#إجازة_منتصف_العام', '#عروض_نهاية_العام', '#سفرة', '#اجازة', '#إجازة', '#فنادق', '#دبي', '#تأشيرة']",[],https://twitter.com/binghaith4all/status/1202523610805678080,False,,0,,,,,,,"[{'user_id': '1334709666', 'username': 'binghaith4all'}]",,,,,0.788798451423645
10,10,10,10,10,10,10,1202523987206688768,1202216011988193280,1575539035000,2019-12-05,13:13:55,430,1155755628297674753,ayman66339464,💙أ ي م ن💙اللهم احفظ 🇸🇦,,اعتقد عندما نقول ان #الهلال  كبير #اسيا هذا يكفي فلا نعود بعدها ونقول كبير الرياض فهي عاصمة نحبها و نفتخر بها لكنها مدينة في دولة آسيوية فإذا تزعمت القارة طبيعي تزعمت الدول و المدن المتواجدة داخل هذه القارة ... هذا رأي فقط,['qqqaaatt5757'],[],[],0,0,0,"['#الهلال', '#اسيا']",[],https://twitter.com/Ayman66339464/status/1202523987206688768,False,,0,,,,,,,"[{'user_id': '1155755628297674753', 'username': 'Ayman66339464'}, {'user_id': '2320010671', 'username': 'qqqaaatt5757'}]",,,,,0.9449850916862488
