,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,Feel
0,0,0,0,0,0,375382118064332801,375382118064332801,1378333045000,2013-09-05,02:47:25,430,926886619,alimazii,علي,,"#ثشاهد""الشيخ #المهاجري يتسبب في قطع بث قناة #الأنوار عندما ذكر مظلومية أهل البحرين وشرشح ال خليفه تشرشح على YouTube -  http://www.youtube.com/watch?v=W-DbevKLins&feature=youtube_gdata_player …",[],['http://www.youtube.com/watch?v=W-DbevKLins&feature=youtube_gdata_player'],[],0,0,0,"['#ثشاهد', '#المهاجري', '#الأنوار']",[],https://twitter.com/AliMazii/status/375382118064332801,False,,0,,,,,,,"[{'user_id': '926886619', 'username': 'AliMazii'}]",,,,,0.9344005584716796
1,1,1,1,1,1,526722143963598848,526722143963598848,1414415319000,2014-10-27,16:38:39,430,2778040873,hibourse,hibourse,,"بیشترین افزایش قیمت
#ثشاهد 7.22
#سقاين 4
#وآذر 3.99
#غبشهر 3.99
#تپمپي 3.99
#خريخت 3.98
#فجام 3.93
***
#TSE
#هایبورس
#بورس",[],[],[],0,0,0,"['#ثشاهد', '#سقاين', '#وآذر', '#غبشهر', '#تپمپي', '#خريخت', '#فجام', '#tse', '#هایبورس', '#بورس']",[],https://twitter.com/hibourse/status/526722143963598848,False,,0,,,,,,,"[{'user_id': '2778040873', 'username': 'hibourse'}]",,,,,0.9844478368759156
2,2,2,2,2,2,718680634646876161,718680634646876161,1460181790000,2016-04-09,10:33:10,430,2463165061,bourseiness,بورسینس,,#ثشاهد تحلیل تکنیکال سهم مدتی ایست در محدوده 1400-1600ریال در حال نوسان میباشد در…  http://goo.gl/fb/nYTmnZ  #اقتصاد,[],['http://goo.gl/fb/nYTmnZ'],[],0,0,0,"['#ثشاهد', '#اقتصاد']",[],https://twitter.com/bourseiness/status/718680634646876161,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.11067584902048112
3,3,3,3,3,3,725192899063894016,725192899063894016,1461734435000,2016-04-27,09:50:35,430,2463165061,bourseiness,بورسینس,,#ثشاهد  http://goo.gl/fb/xM9KbV  #اقتصاد,[],['http://goo.gl/fb/xM9KbV'],[],0,0,0,"['#ثشاهد', '#اقتصاد']",[],https://twitter.com/bourseiness/status/725192899063894016,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9912851452827454
4,4,4,4,4,4,729536789397000192,729536789397000192,1462770099000,2016-05-09,09:31:39,430,2463165061,bourseiness,بورسینس,,#ثشاهد  http://goo.gl/fb/dnkEUJ  #اقتصاد,[],['http://goo.gl/fb/dnkEUJ'],[],0,0,0,"['#ثشاهد', '#اقتصاد']",[],https://twitter.com/bourseiness/status/729536789397000192,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9912851452827454
5,5,5,5,5,5,733875537370873860,733875537370873860,1463804537000,2016-05-21,08:52:17,430,2463165061,bourseiness,بورسینس,,توقف نمادهاي معاملاتي #غدشت،#پلاسك،#وليز،#تپمپي،#پاسا،#ثشاهد،#سهگمت  http://goo.gl/fb/58Wtxo  #اقتصاد,[],['http://goo.gl/fb/58Wtxo'],[],0,0,0,"['#غدشت', '#پلاسك', '#وليز', '#تپمپي', '#پاسا', '#ثشاهد', '#سهگمت', '#اقتصاد']",[],https://twitter.com/bourseiness/status/733875537370873860,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9977826476097108
6,6,6,6,6,6,741512764343132160,741512764343132160,1465625394000,2016-06-11,10:39:54,430,2463165061,bourseiness,بورسینس,,#خودرویی ها یکدست صف فروش شد #ثشاهد هم صف فروش شد  http://goo.gl/fb/ecSWGH  #اقتصاد,[],['http://goo.gl/fb/ecSWGH'],[],0,0,0,"['#خودرویی', '#ثشاهد', '#اقتصاد']",[],https://twitter.com/bourseiness/status/741512764343132160,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9267758727073668
7,7,7,7,7,7,859781164902612992,859781164902612992,1493822778000,2017-05-03,19:16:18,430,4904755053,almoayeded1,الهاشمي اليمانيَ,,"#ثشاهد إحراق عدد من آليات قوى العدوان
والمنافقين بمنطقة #يختل pic.twitter.com/kGg76KYOTv",[],[],[],0,0,2,"['#ثشاهد', '#يختل']",[],https://twitter.com/almoayeded1/status/859781164902612992,False,,1,,,,,,,"[{'user_id': '4904755053', 'username': 'almoayeded1'}]",,,,,0.9667619466781616
8,8,8,8,8,8,865649748102889474,865649748102889474,1495221957000,2017-05-19,23:55:57,430,308382908,alzeeradil,عادل الزير,,#ثشاهد الرياض تتزين استعداداً لزيارة ترمب - العربية.نت | الصفحة الرئيسية  https://www.alarabiya.net/ar/mob/saudi-today/2017/05/19/%D8%B4%D8%A7%D9%87%D8%AF-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-%D8%AA%D8%AA%D8%B2%D9%8A%D9%86-%D8%A7%D8%B3%D8%AA%D8%B9%D8%AF%D8%A7%D8%AF%D8%A7%D9%8B-%D9%84%D8%B2%D9%8A%D8%A7%D8%B1%D8%A9-%D8%AA%D8%B1%D9%85%D8%A8.html …,[],['https://www.alarabiya.net/ar/mob/saudi-today/2017/05/19/%D8%B4%D8%A7%D9%87%D8%AF-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-%D8%AA%D8%AA%D8%B2%D9%8A%D9%86-%D8%A7%D8%B3%D8%AA%D8%B9%D8%AF%D8%A7%D8%AF%D8%A7%D9%8B-%D9%84%D8%B2%D9%8A%D8%A7%D8%B1%D8%A9-%D8%AA%D8%B1%D9%85%D8%A8.html'],[],0,0,1,['#ثشاهد'],[],https://twitter.com/AlzeerAdil/status/865649748102889474,False,,0,,,,,,,"[{'user_id': '308382908', 'username': 'AlzeerAdil'}]",,,,,0.9980481863021852
9,9,9,9,9,9,887773887924187136,887773887924187136,1500496763000,2017-07-20,01:09:23,430,971634324,ehna_tv,تلفزيون احنا,,#ثشاهد- محمد عساف  | يا حلالي يا مالي  http://fb.me/1zuxQ6c5i ,[],['http://fb.me/1zuxQ6c5i'],[],0,11,15,['#ثشاهد'],[],https://twitter.com/Ehna_Tv/status/887773887924187136,False,,0,,,,,,,"[{'user_id': '971634324', 'username': 'Ehna_Tv'}]",,,,,0.9981574416160583
10,10,10,10,10,10,894064615994392576,894064615994392576,1501996590000,2017-08-06,09:46:30,430,890431418437914624,hamid_77_,hamid,,"دیروز گفتم #سهام #خودرویی از امروز مثبت میشن #خپارس و #خزامیا صف خرید شدن منتظر بقیه هم باشین مثل #خودرو . #ثشاهد هم #واچ #خرید باشه.
#بورس",[],[],[],0,0,1,"['#سهام', '#خودرویی', '#خپارس', '#خزامیا', '#خودرو', '#ثشاهد', '#واچ', '#خرید', '#بورس']",[],https://twitter.com/Hamid_77_/status/894064615994392576,False,,0,,,,,,,"[{'user_id': '890431418437914624', 'username': 'Hamid_77_'}]",,,,,0.9942352175712584
11,11,11,11,11,11,954610635400273921,954610635400273921,1516431885000,2018-01-20,10:34:45,430,971634324,ehna_tv,تلفزيون احنا,,#ثشاهد- بدي غني للناس - ماريا عماد جبران - أطفال  https://fb.me/2o4Im2J2d ,[],['https://fb.me/2o4Im2J2d'],[],0,0,0,['#ثشاهد'],[],https://twitter.com/Ehna_Tv/status/954610635400273921,False,,0,,,,,,,"[{'user_id': '971634324', 'username': 'Ehna_Tv'}]",,,,,0.9971184730529784
12,12,12,12,12,12,954610683047481344,954610683047481344,1516431897000,2018-01-20,10:34:57,430,971634324,ehna_tv,تلفزيون احنا,,#ثشاهد- بدي غني للناس - ماريا عماد جبران - أطفال  https://fb.me/9vhVkIdJ6 ,[],['https://fb.me/9vhVkIdJ6'],[],0,0,0,['#ثشاهد'],[],https://twitter.com/Ehna_Tv/status/954610683047481344,False,,0,,,,,,,"[{'user_id': '971634324', 'username': 'Ehna_Tv'}]",,,,,0.9971184730529784
13,13,13,13,13,13,993132149590159360,993132149590159360,1525616130000,2018-05-06,18:45:30,430,991001804203683840,technichaltrade,Technichal_trading,,"#ثشاهد
⏬شکست خط روند صعودی و خط حمایت ۱۰۵ تومان
⏏حمایت بعدی ۸۲…  https://www.instagram.com/p/BibCWGZgsPs/?utm_source=twitter …",[],['https://www.instagram.com/p/BibCWGZgsPs/?utm_source=twitter'],[],0,0,0,['#ثشاهد'],[],https://twitter.com/TechnichalTrade/status/993132149590159360,False,,0,,,,,,,"[{'user_id': '991001804203683840', 'username': 'TechnichalTrade'}]",,,,,0.9676504135131836
14,14,14,14,14,14,1016581475011985408,1016581475011985408,1531206885000,2018-07-10,11:44:45,430,986116312920453120,abandidgah,دیدگاه آبان,,"طی دادوستدهای امروز گروه ساختمانی با افزایش عرضه ها و معاملاتی اکثرا منفی مواجه می باشند و به جز نمادهای #ثنوسا، #ثعمرا، #ثباغ، #ثشاهد و #ثرود که مثبت دنبال می شوند، سایر نمادهای گروه با افت قیمتی همراه می باشند.
#بورس",[],[],[],0,0,0,"['#ثنوسا', '#ثعمرا', '#ثباغ', '#ثشاهد', '#ثرود', '#بورس']",[],https://twitter.com/abandidgah/status/1016581475011985408,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.7073376178741455
15,15,15,15,15,15,1020935408513777664,1020935408513777664,1532244944000,2018-07-22,12:05:44,430,986116312920453120,abandidgah,دیدگاه آبان,,"در گروه ساختمانی تنها نمادهای #وتوس، #ثشاهد، #ثالوند و #ثاژن معاملاتی مثبت را تجربه می کنند و سایر هم گروهی ها اکثرا منفی دنبال می شوند.
#بورس",[],[],[],0,0,0,"['#وتوس', '#ثشاهد', '#ثالوند', '#ثاژن', '#بورس']",[],https://twitter.com/abandidgah/status/1020935408513777664,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.8763846158981323
16,16,16,16,16,16,1037241293749927936,1037241293749927936,1536132570000,2018-09-05,11:59:30,430,986116312920453120,abandidgah,دیدگاه آبان,,"#ثشاهد
بررسی اطلاعیه 97/06/14    
*شاهد*      
افشای اطلاعات بااهمیت - (برگزاري مزايده - گروه ب) منتهی به سال مالی ۱۳۹۸/۰۳/۳۱
#بورس pic.twitter.com/Y1bKmzstks",[],[],['https://pbs.twimg.com/media/DmUFcprU0AE1rab.jpg'],0,0,0,"['#ثشاهد', '#بورس']",[],https://twitter.com/abandidgah/status/1037241293749927936,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.9975554943084716
17,17,17,17,17,17,1041591817228058624,1041591817228058624,1537169815000,2018-09-17,12:06:55,430,986116312920453120,abandidgah,دیدگاه آبان,,"#ثشاهد
بررسی اطلاعیه 97/06/26
*شاهد*      
افشای اطلاعات بااهمیت - (نتايج برگزاري مزايده - گروه الف) منتهی به سال مالی ۱۳۹۸/۰۳/۳۱
#بورس pic.twitter.com/Fe0vJkL72u",[],[],['https://pbs.twimg.com/media/DnR6OUoVAAAv9r-.jpg'],0,0,0,"['#ثشاهد', '#بورس']",[],https://twitter.com/abandidgah/status/1041591817228058624,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.9943619966506958
18,18,18,18,18,18,1041632027269771267,1041632027269771267,1537179402000,2018-09-17,14:46:42,430,986116312920453120,abandidgah,دیدگاه آبان,,"#ثشاهد
بررسی #اطلاعیه 97/06/26
*شاهد*    
افشای اطلاعات بااهمیت - (عدم حصول نتیجه از برگزاری مزایده - گروه ب) منتهی به سال مالی ۱۳۹۸/۰۳/۳۱
#بورس pic.twitter.com/2T9CiRDUad",[],[],['https://pbs.twimg.com/media/DnSeyLOU8AAUt_9.jpg'],0,0,0,"['#ثشاهد', '#اطلاعیه', '#بورس']",[],https://twitter.com/abandidgah/status/1041632027269771267,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.9973893761634828
19,19,19,19,19,19,1046369759363829760,1046369759363829760,1538308965000,2018-09-30,15:32:45,430,236541476,saadizadeh,shahram sadizadeh,,#ثشاهد بالاخره بعد 4 سال از کانال خارج شد و تا 170 فعلا رفت  pic.twitter.com/Xx17WocjVl,[],[],['https://pbs.twimg.com/media/DoVzuvWXcAEu46S.jpg'],0,0,0,['#ثشاهد'],[],https://twitter.com/saadizadeh/status/1046369759363829760,False,,0,,,,,,,"[{'user_id': '236541476', 'username': 'saadizadeh'}]",,,,,0.4100651741027832
20,20,20,20,20,20,1047514951227727873,1047514951227727873,1538582000000,2018-10-03,19:23:20,430,971634324,ehna_tv,تلفزيون احنا,,#ثشاهد- بدي غني للناس - ماريا عماد جبران - أطفال  https://www.facebook.com/ehnatv.ar/posts/1849178558452645 …,[],['https://www.facebook.com/ehnatv.ar/posts/1849178558452645'],[],0,0,0,['#ثشاهد'],[],https://twitter.com/Ehna_Tv/status/1047514951227727873,False,,0,,,,,,,"[{'user_id': '971634324', 'username': 'Ehna_Tv'}]",,,,,0.9976325035095216
21,21,21,21,21,21,1052497798824783872,1052497798824783872,1539770004000,2018-10-17,13:23:24,430,986116312920453120,abandidgah,دیدگاه آبان,,"#ثشاهد
بررسی اطلاعیه 97/07/25
*شاهد*
3ماهه منتهی به 97/06/31 (حسابرسی نشده) مبلغ 27 ريال سود به ازای هر سهم محقق نمود.
93 درصد افزایش سود نسبت به دوره مشابه سال گذشته
#بورس",[],[],[],0,0,0,"['#ثشاهد', '#بورس']",[],https://twitter.com/abandidgah/status/1052497798824783872,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.7651801705360413
22,22,22,22,22,22,1053977059595247616,1053977059595247616,1540122687000,2018-10-21,15:21:27,430,986116312920453120,abandidgah,دیدگاه آبان,,"#ثشاهد
بررسی #اطلاعیه 97/07/29
*شاهد*
خلاصه تصمیمات مجمع عمومی عادی سالیانه   
سود نقدی هر سهم: 100 ریال
درصد تقسیم سود: 57 درصد
#بورس",[],[],[],0,0,0,"['#ثشاهد', '#اطلاعیه', '#بورس']",[],https://twitter.com/abandidgah/status/1053977059595247616,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.9977516531944276
23,23,23,23,23,23,1055031823904821248,1055031823904821248,1540374163000,2018-10-24,13:12:43,430,986116312920453120,abandidgah,دیدگاه آبان,,"#ثشاهد
بررسی #اطلاعیه 97/08/02
*شاهد*
خلاصه تصمیمات مجمع عمومی عادی سالیانه   
سود نقدی هر سهم: 100 ریال
درصد تقسیم سود: 57 درصد
#بورس",[],[],[],0,0,0,"['#ثشاهد', '#اطلاعیه', '#بورس']",[],https://twitter.com/abandidgah/status/1055031823904821248,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.99871563911438
24,24,24,24,24,24,1062292475459469315,1062292475459469315,1542105237000,2018-11-13,14:03:57,430,986116312920453120,abandidgah,دیدگاه آبان,,"#ثشاهد
بررسی #اطلاعیه 97/08/22
*شاهد*    
افشای اطلاعات بااهمیت - (برگزاری مناقصه - گروه ب) منتهی به سال مالی ۱۳۹۸/۰۳/۳۱
#بورس pic.twitter.com/QN2Ke2bawb",[],[],['https://pbs.twimg.com/media/Dr4FVecVsAIkY5U.jpg'],0,0,0,"['#ثشاهد', '#اطلاعیه', '#بورس']",[],https://twitter.com/abandidgah/status/1062292475459469315,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.9976589679718018
25,25,25,25,25,25,1069917672765177856,1069917672765177856,1543923225000,2018-12-04,15:03:45,430,986116312920453120,abandidgah,دیدگاه آبان,,"#ثشاهد   
بررسی #اطلاعیه 97/09/13
*شاهد*    
پیشنهاد هیئت مدیره به مجمع عمومی فوق العاده در خصوص افزایش سرمایه  
از مبلغ 2,706,632,000,000ریال به مبلغ 4,006,632,000,000 ریال (48 درصد)
از محل مطالبات حال شده سهامداران و آورده نقدی ،سود انباشته  اجراي پروژه منطقه ويژه اقتصادي
#بورس",[],[],[],0,0,0,"['#ثشاهد', '#اطلاعیه', '#بورس']",[],https://twitter.com/abandidgah/status/1069917672765177856,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.9981910586357116
26,26,26,26,26,26,1087990537943240705,1087990537943240705,1548232132000,2019-01-23,11:58:52,430,986116312920453120,abandidgah,دیدگاه آبان,,"در انبوه سازها نیز امروز شاهد افزایش تقاضا هستیم و #ثشاهد، #ثعمرا و #ثاخت از نمادهای مورد توجه بازارند.
#بورس",[],[],[],0,0,0,"['#ثشاهد', '#ثعمرا', '#ثاخت', '#بورس']",[],https://twitter.com/abandidgah/status/1087990537943240705,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.9870189428329468
27,27,27,27,27,27,1089047021053345792,1089047021053345792,1548484017000,2019-01-26,09:56:57,430,986116312920453120,abandidgah,دیدگاه آبان,,"#ثشاهد
بررسی #اطلاعیه 97/11/06
*شاهد*
افشای اطلاعات بااهمیت - (نتایج برگزاری مزایده - گروه الف) منتهی به سال مالی ۱۳۹۸/۰۳/۳۱
#بورس pic.twitter.com/35QVdarOYc",[],[],['https://pbs.twimg.com/media/Dx0SfJDV4AAPmPc.jpg'],0,0,0,"['#ثشاهد', '#اطلاعیه', '#بورس']",[],https://twitter.com/abandidgah/status/1089047021053345792,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.9974445104599
28,28,28,28,28,28,1098142085834653696,1098142085834653696,1550652450000,2019-02-20,12:17:30,430,986116312920453120,abandidgah,دیدگاه آبان,,"#ثشاهد  
بررسی #اطلاعیه 97/12/01
*شاهد* 
آگهی دعوت به مجمع عمومی فوق العاده
جهت تصمیم گیری در خصوص افزایش سرمایه
در ساعت 10:00 روز چهارشنبه مورخ 1397/12/15
درمحل تهران - خيايان شيخ بهائي جنوبي - شهرک والفجر - خيابان ايرانشناسي - خيابان نهم - پلاک 6 - سازمان مديريت صنعتي 
#بورس",[],[],[],0,0,0,"['#ثشاهد', '#اطلاعیه', '#بورس']",[],https://twitter.com/abandidgah/status/1098142085834653696,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.9996058344841005
29,29,29,29,29,29,1135438176099622912,1135438176099622912,1559544531000,2019-06-03,11:18:51,430,986116312920453120,abandidgah,دیدگاه آبان,,"در انبوه سازها معاملات همسو با بازار مثبت است و امروز #ثشرق، #کرمان، #ثنوسا، #وتوس، #ثرود، #ثشاهد، #آ_س_پ و #ثباغ از نمادهای مورد توجه گروه هستند.
#بورس",[],[],[],0,0,0,"['#ثشرق', '#کرمان', '#ثنوسا', '#وتوس', '#ثرود', '#ثشاهد', '#آ_س_پ', '#ثباغ', '#بورس']",[],https://twitter.com/abandidgah/status/1135438176099622912,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.9967432618141174
