,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,Feel
0,0,0,0,0,0,0,704899366239256579,704899366239256579,1456896079000,2016-03-02,08:51:19,430,2463165061,bourseiness,بورسینس,,#مرقام » تحلیل در یک کانال صعودی بلند مدت قرار گرفته و در حال…  http://goo.gl/fb/h6pWpT  #اقتصاد,[],['http://goo.gl/fb/h6pWpT'],[],0,0,0,"['#مرقام', '#اقتصاد']",[],https://twitter.com/bourseiness/status/704899366239256579,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9728577733039856
1,1,1,1,1,1,1,707456835968745472,707456835968745472,1457505828000,2016-03-09,10:13:48,430,2463165061,bourseiness,بورسینس,,جهت استفاده افراد ریسک پذیر #مرقام پس از صعود شارپ و شکستن سقف تاریخی…  http://goo.gl/fb/TWS28s  #اقتصاد,[],['http://goo.gl/fb/TWS28s'],[],0,0,0,"['#مرقام', '#اقتصاد']",[],https://twitter.com/bourseiness/status/707456835968745472,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9323320388793944
2,2,2,2,2,2,2,716126115975282688,716126115975282688,1459572745000,2016-04-02,09:22:25,430,2463165061,bourseiness,بورسینس,,در گروه #انفورماتیک سه نماد #مدادان #مرقام و #رتاپ در مثبت حداکثری قرار دارند…  http://goo.gl/fb/vBV0LV  #اقتصاد,[],['http://goo.gl/fb/vBV0LV'],[],0,0,0,"['#انفورماتیک', '#مدادان', '#مرقام', '#رتاپ', '#اقتصاد']",[],https://twitter.com/bourseiness/status/716126115975282688,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9491125345230104
3,3,3,3,3,3,3,724831560613122048,724831560613122048,1461648285000,2016-04-26,09:54:45,430,2463165061,bourseiness,بورسینس,,نمادهای #شیران #فباهنر #قشهد #ولیز #کرماشا #مرقام در پاین ترین قیمت خود در یک…  http://goo.gl/fb/3X7bVV  #اقتصاد,[],['http://goo.gl/fb/3X7bVV'],[],0,0,1,"['#شیران', '#فباهنر', '#قشهد', '#ولیز', '#کرماشا', '#مرقام', '#اقتصاد']",[],https://twitter.com/bourseiness/status/724831560613122048,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.4413824081420897
4,4,4,4,4,4,4,731364692099096576,731364692099096576,1463205905000,2016-05-14,10:35:05,430,2463165061,bourseiness,بورسینس,,#مرقام  http://goo.gl/fb/tbzev7  #اقتصاد,[],['http://goo.gl/fb/tbzev7'],[],0,0,0,"['#مرقام', '#اقتصاد']",[],https://twitter.com/bourseiness/status/731364692099096576,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9912851452827454
5,5,5,5,5,5,5,733882411532967937,733882411532967937,1463806176000,2016-05-21,09:19:36,430,2463165061,bourseiness,بورسینس,,صف خرید #مرقام عرضه شد  http://goo.gl/fb/nZdxYW  #اقتصاد,[],['http://goo.gl/fb/nZdxYW'],[],0,0,0,"['#مرقام', '#اقتصاد']",[],https://twitter.com/bourseiness/status/733882411532967937,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.6840500831604004
6,6,6,6,6,6,6,734648856575643648,734648856575643648,1463988911000,2016-05-23,12:05:11,430,2463165061,bourseiness,بورسینس,,#مرقام صف فروش تشکیل داده است  http://goo.gl/fb/kHKunt  #اقتصاد,[],['http://goo.gl/fb/kHKunt'],[],0,0,0,"['#مرقام', '#اقتصاد']",[],https://twitter.com/bourseiness/status/734648856575643648,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.8686392903327942
7,7,7,7,7,7,7,734965766857052161,734965766857052161,1464064468000,2016-05-24,09:04:28,430,2463165061,bourseiness,بورسینس,,برای #حفارس و #مرقام صف فروش چیده شده  http://goo.gl/fb/2pR0D6  #اقتصاد,[],['http://goo.gl/fb/2pR0D6'],[],0,0,0,"['#حفارس', '#مرقام', '#اقتصاد']",[],https://twitter.com/bourseiness/status/734965766857052161,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9352986216545104
8,8,8,8,8,8,8,740035632471388161,740035632471388161,1465273218000,2016-06-07,08:50:18,430,2463165061,bourseiness,بورسینس,,#مرقام بیش از 5 میلیون سهم صف خرید در قیمت 3172 ریال نمادهاي معاملاتي…  http://goo.gl/fb/ty0azT  #اقتصاد,[],['http://goo.gl/fb/ty0azT'],[],0,0,0,"['#مرقام', '#اقتصاد']",[],https://twitter.com/bourseiness/status/740035632471388161,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9698687195777892
9,9,9,9,9,9,9,741889648969043968,741889648969043968,1465715250000,2016-06-12,11:37:30,430,2463165061,bourseiness,بورسینس,,#سیستم و #مرقام نوسان مثبت دادند  http://goo.gl/fb/VL9Ih6  #اقتصاد,[],['http://goo.gl/fb/VL9Ih6'],[],0,0,1,"['#سیستم', '#مرقام', '#اقتصاد']",[],https://twitter.com/bourseiness/status/741889648969043968,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.8850505352020264
