,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,Feel
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,745121503314776065,745121503314776065,1466485784000,2016-06-21,09:39:44,430,2463165061,bourseiness,بورسینس,,#وبملت، #وبصادر، #وپاسار، #حکمت، #وپست، #وکوثر، #سمایه و #ونوین نمادهای اندک مثبت…  http://goo.gl/fb/DZMsFJ  #اقتصاد,[],['http://goo.gl/fb/DZMsFJ'],[],0,0,0,"['#وبملت', '#وبصادر', '#وپاسار', '#حکمت', '#وپست', '#وکوثر', '#سمایه', '#ونوین', '#اقتصاد']",[],https://twitter.com/bourseiness/status/745121503314776065,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9912850856781006
1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,986503555002650624,986503555002650624,1524035750000,2018-04-18,11:45:50,430,986116312920453120,abandidgah,دیدگاه آبان,,"اکثر نمادهای گروه لیزینگی با معاملاتی مثبت دنبال می شوند این در حالیست که گروه بانکی در ادامه دادوستدهای فرسایشی و منفی، با صف فروش نمادهای #وکار، #وسینا و #ونوین و ادامه حمایت های سهامداران عمده نمادهای #وبصادر و #وتجارت در قیمت های صفر تابلو سپری می شوند.
#بورس",[],[],[],0,0,0,"['#وکار', '#وسینا', '#ونوین', '#وبصادر', '#وتجارت', '#بورس']",[],https://twitter.com/abandidgah/status/986503555002650624,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.9912850856781006
2,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,988289562068713472,988289562068713472,1524461567000,2018-04-23,10:02:47,430,986116312920453120,abandidgah,دیدگاه آبان,,"نمادهای تاثیر گذار در شاخص
#شپنا 21 واحد مثبت
#فولاد 20 واحد مثبت
#پارسان ‍11 واحد منفی
#فملی 6 واحد مثبت
#خپارس 4 واحد مثبت
#ونوین 3 واحد منفی
#آپ 3 واحد منفی
#بورس",[],[],[],0,0,0,"['#شپنا', '#فولاد', '#پارسان', '#فملی', '#خپارس', '#ونوین', '#آپ', '#بورس']",[],https://twitter.com/abandidgah/status/988289562068713472,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.9912850856781006
3,3,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,993132065355976704,993132065355976704,1525616110000,2018-05-06,18:45:10,430,991001804203683840,technichaltrade,Technichal_trading,,"#ونوین
📈ساختار الیوت سهم در گذر زمان
📉موج اصلاحی abc
⏏موج c روی فیبوی…  https://www.instagram.com/p/BicF8_kgvRZ/?utm_source=twitter …",[],['https://www.instagram.com/p/BicF8_kgvRZ/?utm_source=twitter'],[],0,0,0,['#ونوین'],[],https://twitter.com/TechnichalTrade/status/993132065355976704,False,,0,,,,,,,"[{'user_id': '991001804203683840', 'username': 'TechnichalTrade'}]",,,,,0.9912850856781006
4,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1001759643931045888,1001759643931045888,1527673085000,2018-05-30,14:08:05,430,986116312920453120,abandidgah,دیدگاه آبان,,"#ونوين
بررسی #اطلاعیه 97/3/9
*بانک اقتصاد نوين*    
افشای اطلاعات بااهمیت - (نتايج برگزاري مزايده - گروه الف) منتهی به سال مالی ۱۳۹۷/۱۲/۲۹
#بورس pic.twitter.com/mJxP7uC9rL",[],[],['https://pbs.twimg.com/media/Deb3El0VwAE5WpZ.jpg'],0,0,0,"['#ونوين', '#اطلاعیه', '#بورس']",[],https://twitter.com/abandidgah/status/1001759643931045888,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.9912850856781006
5,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1009302913955475457,1009302913955475457,1529471541000,2018-06-20,09:42:21,430,986116312920453120,abandidgah,دیدگاه آبان,,"#ونوین
بررسی #اطلاعیه 97/3/30
* بانک اقتصاد نوين*
12 ماهه منتهی به 96/12/29 (حسابرسی نشده)مبلغ  78 ریال سود به ازای هر سهم محقق گردید.
در سال مالی 95 شرکت به ازای هر سهم (23) ریال زیان داشت
#بورس",[],[],[],0,0,0,"['#ونوین', '#اطلاعیه', '#بورس']",[],https://twitter.com/abandidgah/status/1009302913955475457,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.9912850856781006
6,6,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1016941967903617024,1016941967903617024,1531292833000,2018-07-11,11:37:13,430,986116312920453120,abandidgah,دیدگاه آبان,,"#ونوين
#اطلاعیه 97/04/20
*بانک اقتصاد نوين*      
افشای اطلاعات بااهمیت - (برگزاري مزايده - گروه ب) منتهی به سال مالی ۱۳۹۷/۱۲/۲۹
#بورس pic.twitter.com/20J9XCHV7t",[],[],['https://pbs.twimg.com/media/DhznUiSU0AAmYXP.jpg'],0,0,0,"['#ونوين', '#اطلاعیه', '#بورس']",[],https://twitter.com/abandidgah/status/1016941967903617024,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.9912850856781006
7,7,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1021706923928780801,1021706923928780801,1532428887000,2018-07-24,15:11:27,430,986116312920453120,abandidgah,دیدگاه آبان,,"بیشترین حجم معاملات 
#ولساپاح 90 میلیون سهم
#خاذین 74.5 میلیون سهم
#ذوب 62.7 میلیون سهم
#ونوین 53.5 میلیون سهم
#وساپا 51.2 میلیون سهم
#بورس",[],[],[],0,0,0,"['#ولساپاح', '#خاذین', '#ذوب', '#ونوین', '#وساپا', '#بورس']",[],https://twitter.com/abandidgah/status/1021706923928780801,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.9912850856781006
8,8,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,1027072470971441152,1027072470971441152,1533708133000,2018-08-08,10:32:13,430,986116312920453120,abandidgah,دیدگاه آبان,,"گروه بانکی پس از مدت ها بی توجهی بازار، در نماد #وبملت، #وتجارت و #دی  و #ونوین با اقبال سرمایه گذاران مواجه شده است. وضعیت مناسب نموداری در کنار موجودی مناسب ارزی  و رویه واگذاری شرکت های تحت تملک از دلایل اقبال به این گروه می باشد.
#بورس",[],[],[],0,0,0,"['#وبملت', '#وتجارت', '#دی', '#ونوین', '#بورس']",[],https://twitter.com/abandidgah/status/1027072470971441152,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.9912850856781006
9,9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,1028540825087631360,1028540825087631360,1534058216000,2018-08-12,11:46:56,430,986116312920453120,abandidgah,دیدگاه آبان,,"گروه بانکی که اخیرا مورد توجه بازار قرار گرفته است، با عرضه روز گذشته در اکثر نمادها خصوصا نماد #وبملت، شاهد ورود معاملات اکثر شرکت های این گروه به محدوده منفی می باشیم. به جز نماد #ونوین، دیگر نمادها معاملات جذابی را سپری نمی نمایند.
#بورس",[],[],[],0,0,0,"['#وبملت', '#ونوین', '#بورس']",[],https://twitter.com/abandidgah/status/1028540825087631360,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.9912850856781006
