,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,Feel
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577748810522214400,577748810522214400,1426581025000,2015-03-17,12:00:25,430,2729131,mardetanha,Mardetanha,,#شتران ۶۰ درصد منفی باز شد.  pic.twitter.com/GiTz9YdetW,[],[],['https://pbs.twimg.com/media/CASTeu5UMAAB3Ja.jpg'],0,1,2,['#شتران'],[],https://twitter.com/Mardetanha/status/577748810522214400,False,,0,,,,,,,"[{'user_id': '2729131', 'username': 'Mardetanha'}]",,,,,0.7596035599708557
1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,578442459627200512,578442459627200512,1426746403000,2015-03-19,09:56:43,430,88215600,khsmani69,𐌼,,"دقيقا اون اتفاقى كه اون سال واسه #شبندر افتاد امسال برعكسش واسه #شتران افتاد ، خيلى بد بود 
#بورس",[],[],[],1,0,7,"['#شبندر', '#شتران', '#بورس']",[],https://twitter.com/khsmani69/status/578442459627200512,False,,0,,,,,,,"[{'user_id': '88215600', 'username': 'khsmani69'}]",,,,,0.3817257881164551
2,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,702002882153988096,702002882153988096,1456205504000,2016-02-23,09:01:44,430,2463165061,bourseiness,بورسینس,,#شتران در منفی های پیش رو قابل بررسی  http://goo.gl/fb/EOUH9P  #اقتصاد #بورس,[],['http://goo.gl/fb/EOUH9P'],[],0,0,0,"['#شتران', '#اقتصاد', '#بورس']",[],https://twitter.com/bourseiness/status/702002882153988096,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9501161575317384
3,3,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,703818594728153088,703818594728153088,1456638403000,2016-02-28,09:16:43,430,2463165061,bourseiness,بورسینس,,#شاوان #شبندر #شتران #شپنا صف خرید  http://goo.gl/fb/hCMS7I  #اقتصاد,[],['http://goo.gl/fb/hCMS7I'],[],0,0,0,"['#شاوان', '#شبندر', '#شتران', '#شپنا', '#اقتصاد']",[],https://twitter.com/bourseiness/status/703818594728153088,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.888299822807312
4,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,704176053879775232,704176053879775232,1456723628000,2016-02-29,08:57:08,430,2463165061,bourseiness,بورسینس,,#شتران شرکت پالایش نفت تهران در اولین پیش بینی درآمد هر سهم سال مالی…  http://goo.gl/fb/1GIp2M  #اقتصاد,[],['http://goo.gl/fb/1GIp2M'],[],0,0,0,"['#شتران', '#اقتصاد']",[],https://twitter.com/bourseiness/status/704176053879775232,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.472226619720459
5,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,704243153889566722,704243153889566722,1456739626000,2016-02-29,13:23:46,430,2463165061,bourseiness,بورسینس,,#شتران مفروضات پیش بینی سود سال مالي۹۵  http://goo.gl/fb/N2Y3Yy  #اقتصاد,[],['http://goo.gl/fb/N2Y3Yy'],[],0,0,0,"['#شتران', '#اقتصاد']",[],https://twitter.com/bourseiness/status/704243153889566722,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.19117692112922668
6,6,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,705987044682686464,705987044682686464,1457155402000,2016-03-05,08:53:22,430,2463165061,bourseiness,بورسینس,,#شتران همانطور که در نمودار مشاهده می کنید سهم داخل یه کانال صعودی قرار…  http://goo.gl/fb/LBy0wZ  #اقتصاد,[],['http://goo.gl/fb/LBy0wZ'],[],0,0,0,"['#شتران', '#اقتصاد']",[],https://twitter.com/bourseiness/status/705987044682686464,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.8610799312591553
7,7,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,709626603924537344,709626603924537344,1458023141000,2016-03-15,09:55:41,430,2463165061,bourseiness,بورسینس,,#شتران پیشنهاد هیئت مدیره به مجمع عمومی فوق العاده در خصوص افزایش سرمایه شرکت…  http://goo.gl/fb/iJQPT7  #اقتصاد,[],['http://goo.gl/fb/iJQPT7'],[],0,0,0,"['#شتران', '#اقتصاد']",[],https://twitter.com/bourseiness/status/709626603924537344,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.999057948589325
8,8,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,709628577592025088,709628577592025088,1458023611000,2016-03-15,10:03:31,430,2463165061,bourseiness,بورسینس,,پیشنهاد افزایش سرمایه #شتران باعث شد تقاضای خرید در نماد بالا رود  http://goo.gl/fb/5BN14J  #اقتصاد,[],['http://goo.gl/fb/5BN14J'],[],0,0,0,"['#شتران', '#اقتصاد']",[],https://twitter.com/bourseiness/status/709628577592025088,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.6551641821861267
9,9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,713591288420020227,713591288420020227,1458968395000,2016-03-26,09:29:55,430,2463165061,bourseiness,بورسینس,,صف خرید #شتران  http://goo.gl/fb/VLVEF5  #اقتصاد,[],['http://goo.gl/fb/VLVEF5'],[],0,0,0,"['#شتران', '#اقتصاد']",[],https://twitter.com/bourseiness/status/713591288420020227,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.888299822807312
10,10,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,713961993191837696,713961993191837696,1459056778000,2016-03-27,10:02:58,430,2463165061,bourseiness,بورسینس,,شایعات و شنیده های #بورس #شتران #دماوند #آینده #خبهمن  http://goo.gl/fb/DSm7yR  #اقتصاد,[],['http://goo.gl/fb/DSm7yR'],[],0,0,0,"['#بورس', '#شتران', '#دماوند', '#آینده', '#خبهمن', '#اقتصاد']",[],https://twitter.com/bourseiness/status/713961993191837696,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.954648733139038
11,11,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,715061918084497408,715061918084497408,1459319021000,2016-03-30,10:53:41,430,2463165061,bourseiness,بورسینس,,#شتران صف خرید  http://goo.gl/fb/zMb9Oa  #اقتصاد,[],['http://goo.gl/fb/zMb9Oa'],[],0,0,1,"['#شتران', '#اقتصاد']",[],https://twitter.com/bourseiness/status/715061918084497408,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.888299822807312
12,12,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,716120820058337280,716120820058337280,1459571483000,2016-04-02,09:01:23,430,2463165061,bourseiness,بورسینس,,#آکنتور #وساپا #شتران #ساینا #خاذین #خمحور #کروی و #فاسمین صف خرید چیده شده است  http://goo.gl/fb/9KK3xr  #اقتصاد,[],['http://goo.gl/fb/9KK3xr'],[],0,0,0,"['#آکنتور', '#وساپا', '#شتران', '#ساینا', '#خاذین', '#خمحور', '#کروی', '#فاسمین', '#اقتصاد']",[],https://twitter.com/bourseiness/status/716120820058337280,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.7584307193756104
13,13,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,716134404406517760,716134404406517760,1459574721000,2016-04-02,09:55:21,430,2463165061,bourseiness,بورسینس,,#کروی #شتران و #فاسمین بدون صف ومتعادل  http://goo.gl/fb/A90oMp  #اقتصاد,[],['http://goo.gl/fb/A90oMp'],[],0,0,0,"['#کروی', '#شتران', '#فاسمین', '#اقتصاد']",[],https://twitter.com/bourseiness/status/716134404406517760,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9019426107406616
14,14,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,719399405527416832,719399405527416832,1460353158000,2016-04-11,10:09:18,430,2463165061,bourseiness,بورسینس,,نمادهای #وبصادر #وسینا #وملت #تیپیکو #شتران #پارسان #حکمت #حفاری در کف ماهیانه خود…  http://goo.gl/fb/yu5aZd  #اقتصاد,[],['http://goo.gl/fb/yu5aZd'],[],0,0,0,"['#وبصادر', '#وسینا', '#وملت', '#تیپیکو', '#شتران', '#پارسان', '#حکمت', '#حفاری', '#اقتصاد']",[],https://twitter.com/bourseiness/status/719399405527416832,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9147323369979858
15,15,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,719756658285625348,719756658285625348,1460438334000,2016-04-12,09:48:54,430,2463165061,bourseiness,بورسینس,,نمادهای #وبصادر #حکمت #پترول #شپنا #شتران #وسینا #پارسان #وملت در پائین ترین قیمت…  http://goo.gl/fb/HKsJwz  #اقتصاد,[],['http://goo.gl/fb/HKsJwz'],[],0,0,0,"['#وبصادر', '#حکمت', '#پترول', '#شپنا', '#شتران', '#وسینا', '#پارسان', '#وملت', '#اقتصاد']",[],https://twitter.com/bourseiness/status/719756658285625348,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.76981121301651
16,16,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,721557048014553088,721557048014553088,1460867580000,2016-04-17,09:03:00,430,2463165061,bourseiness,بورسینس,,پیش از شروع برای #خودروییها #ذوب #شتران #شبندر #بترانس #وساخت #ومعادن #کنور #کنتور…  http://goo.gl/fb/HzVm0V  #اقتصاد,[],['http://goo.gl/fb/HzVm0V'],[],0,0,0,"['#خودروییها', '#ذوب', '#شتران', '#شبندر', '#بترانس', '#وساخت', '#ومعادن', '#کنور', '#کنتور', '#اقتصاد']",[],https://twitter.com/bourseiness/status/721557048014553088,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.7156534194946289
17,17,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,722333385474109440,722333385474109440,1461052674000,2016-04-19,12:27:54,430,2463165061,bourseiness,بورسینس,,#شتران به صف خرید رسید  http://goo.gl/fb/2nCQUa  #اقتصاد,[],['http://goo.gl/fb/2nCQUa'],[],0,0,0,"['#شتران', '#اقتصاد']",[],https://twitter.com/bourseiness/status/722333385474109440,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9197673797607422
18,18,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,724128159453556736,724128159453556736,1461480581000,2016-04-24,11:19:41,430,2463165061,bourseiness,بورسینس,,#شاخصـکل 76 واحد مثبت #بترانس به صف رسید صف #شتران تقاضا را در #گروهـپالایشی…  http://goo.gl/fb/yu3vrP  #اقتصاد,[],['http://goo.gl/fb/yu3vrP'],[],0,0,0,"['#شاخصـکل', '#بترانس', '#شتران', '#گروهـپالایشی', '#اقتصاد']",[],https://twitter.com/bourseiness/status/724128159453556736,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9599107503890992
19,19,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,724127842867523586,724127842867523586,1461480506000,2016-04-24,11:18:26,430,2463165061,bourseiness,بورسینس,,#شتران صدور مجوز افزایش سرمایه  http://goo.gl/fb/pQACiZ  #اقتصاد,[],['http://goo.gl/fb/pQACiZ'],[],0,0,0,"['#شتران', '#اقتصاد']",[],https://twitter.com/bourseiness/status/724127842867523586,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.6177988648414612
20,20,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,724831313954521088,724831313954521088,1461648226000,2016-04-26,09:53:46,430,2463165061,bourseiness,بورسینس,,#شتران وارد قیر می شود؟ شنیده شده شتران قصد سرمایه گذاری ۴۹ درصدی در…  http://goo.gl/fb/YoMmct  #اقتصاد,[],['http://goo.gl/fb/YoMmct'],[],0,0,0,"['#شتران', '#اقتصاد']",[],https://twitter.com/bourseiness/status/724831313954521088,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9293906688690186
21,21,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,726280756574703616,726280756574703616,1461993800000,2016-04-30,09:53:20,430,2463165061,bourseiness,بورسینس,,#شتران آگهی دعوت به مجمع عمومی عادی بطور فوق العاده شرکت پالايش نفت تهران…  http://goo.gl/fb/dQeKsJ  #اقتصاد,[],['http://goo.gl/fb/dQeKsJ'],[],0,0,0,"['#شتران', '#اقتصاد']",[],https://twitter.com/bourseiness/status/726280756574703616,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9922305941581726
22,22,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,726285079929040896,726285079929040896,1461994831000,2016-04-30,10:10:31,430,2463165061,bourseiness,بورسینس,,#شتران آگهی دعوت به مجمع عمومی فوق العاده شرکت پالايش نفت تهران الف زمان…  http://goo.gl/fb/igzszu  #اقتصاد,[],['http://goo.gl/fb/igzszu'],[],0,0,0,"['#شتران', '#اقتصاد']",[],https://twitter.com/bourseiness/status/726285079929040896,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.97003972530365
23,23,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,726633403949432833,726633403949432833,1462077878000,2016-05-01,09:14:38,430,2463165061,bourseiness,بورسینس,,#شتران 12 اردیبهشت در صورت تثبیت بالای 4850 ریال تا سقف قبلی میتواند رشد…  http://goo.gl/fb/T3qlMJ  #اقتصاد,[],['http://goo.gl/fb/T3qlMJ'],[],0,0,0,"['#شتران', '#اقتصاد']",[],https://twitter.com/bourseiness/status/726633403949432833,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9220907688140868
24,24,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,726633798843142144,726633798843142144,1462077972000,2016-05-01,09:16:12,430,2463165061,bourseiness,بورسینس,,”#شتران” با برگزاری مجمع فوق العاده در خصوص افزایش سرمایه ۵۰ درصدی و تبدیل…  http://goo.gl/fb/IOy3zB  #اقتصاد,[],['http://goo.gl/fb/IOy3zB'],[],0,0,0,"['#شتران', '#اقتصاد']",[],https://twitter.com/bourseiness/status/726633798843142144,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9924479722976683
25,25,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,730285744833605632,730285744833605632,1462948664000,2016-05-11,11:07:44,430,2463165061,bourseiness,بورسینس,,#شتران 💥افزایش سرمایه #شتران به تصویب مجمع رسید امروز در مجمع عمومی عادی فوق‌العاده…  http://goo.gl/fb/jTZ6ZC  #اقتصاد,[],['http://goo.gl/fb/jTZ6ZC'],[],0,0,0,"['#شتران', '#شتران', '#اقتصاد']",[],https://twitter.com/bourseiness/status/730285744833605632,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9989513158798218
26,26,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,730758841860816898,730758841860816898,1463061459000,2016-05-12,18:27:39,430,2562471662,4leess,كيفي,,"#شتران يدوووووووووووور في #عتق 😂
#الاصلاح_منظمه_ارهابيه
#كيفي 🌚🚬
#مايقعش pic.twitter.com/TGmS0HN0Hr",[],[],['https://pbs.twimg.com/media/CiQtSZrWkAEM-UL.jpg'],0,5,18,"['#شتران', '#عتق', '#الاصلاح_منظمه_ارهابيه', '#كيفي', '#مايقعش']",[],https://twitter.com/4leess/status/730758841860816898,False,,0,,,,,,,"[{'user_id': '2562471662', 'username': '4leess'}]",,,,,0.9979508519172668
27,27,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,730689862618238976,730689862618238976,1463045013000,2016-05-12,13:53:33,430,332891017,ammarsaleh60,عمار بادهري,,"صاحو من شلال في عدن 
طلع لهم. 
#شتران  في عتق 😂😂😂

شتران يدور 😄   ... اول حمله في شبوه  

#كلنا_شتران ترحيل pic.twitter.com/9gcdBCpz9C",[],[],"['https://pbs.twimg.com/media/CiPujOFWEAAyzMY.jpg', 'https://pbs.twimg.com/media/CiPujOJXAAAJiFr.jpg']",1,3,5,"['#شتران', '#كلنا_شتران']",[],https://twitter.com/ammarsaleh60/status/730689862618238976,False,,0,,,,,,,"[{'user_id': '332891017', 'username': 'ammarsaleh60'}]",,,,,0.9992687106132508
28,28,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,730683580461002753,730683580461002753,1463043515000,2016-05-12,13:28:35,430,2297806193,slimn2016,solaiman ‏ ‎‎‎‎‎#مغرد_جنوبي סולימאן,,"الحوافيش يتباكون من شلال 
طلع في عتق #شتران الذي لايرحم 
شتران بداءبالدوران اثباتكم جهزها 
😅😅
#الاصلاح_منظمة_ارهابيه pic.twitter.com/PKpf1TngDb",[],[],"['https://pbs.twimg.com/media/CiPo0ynXIAA4gcD.jpg', 'https://pbs.twimg.com/media/CiPo1mxWwAAHbAJ.jpg']",1,7,9,"['#شتران', '#الاصلاح_منظمة_ارهابيه']",[],https://twitter.com/slimn2016/status/730683580461002753,False,,0,,,,,,,"[{'user_id': '2297806193', 'username': 'slimn2016'}]",,,,,0.9930611252784728
29,29,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,730604844776591360,730604844776591360,1463024743000,2016-05-12,08:15:43,430,728436065468473344,fgyvcdy12445,النعماني,,"صاحو من #شلال بعدن 

طلع #شتران بعتق😂😂يا أم الجن والعفاريت ههههههههههههههههههه
#الاصلاح_منظمه_إرهابية pic.twitter.com/C9v3csVLke",[],[],['https://pbs.twimg.com/media/CiOhOo9WgAAQnem.jpg'],0,0,0,"['#شلال', '#شتران', '#الاصلاح_منظمه_إرهابية']",[],https://twitter.com/fgyvcdy12445/status/730604844776591360,False,,0,,,,,,,"[{'user_id': '728436065468473344', 'username': 'fgyvcdy12445'}]",,,,,0.9988970756530762
30,30,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,730536688674557952,730536688674557952,1463008493000,2016-05-12,03:44:53,430,3166824542,aden99alyoum,️عدن اليوم,,"خلصو من شلال في عدن
طلع لهم
#شتران في عتق 😂😂😂

شتران يدور 😄 اتمنئ لهم رحله سعيده اول حمله في شبوه تستمر ومن قرح يقرح😂 #الاصلاح_منظمه_ارهابيه",[],[],[],0,0,1,"['#شتران', '#الاصلاح_منظمه_ارهابيه']",[],https://twitter.com/aden99alyoum/status/730536688674557952,False,,0,,,,,,,"[{'user_id': '3166824542', 'username': 'aden99alyoum'}]",,,,,0.9986260533332824
31,31,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,730555190009577472,730555190009577472,1463012905000,2016-05-12,04:58:25,430,2562471662,4leess,كيفي,,"خلصو من #شلال في #عدن 
طلع لهم #شتران في #عتق 
وبربس بربس بربس 
#كيفي 😂💔🌚🚬
#الاصلاح_منظمه_ارهابيه
#مايقعش pic.twitter.com/KCzTEb1bUr",[],[],['https://pbs.twimg.com/media/CiN0D3qXEAAdQRV.jpg'],0,8,13,"['#شلال', '#عدن', '#شتران', '#عتق', '#كيفي', '#الاصلاح_منظمه_ارهابيه', '#مايقعش']",[],https://twitter.com/4leess/status/730555190009577472,False,,0,,,,,,,"[{'user_id': '2562471662', 'username': '4leess'}]",,,,,0.9958083629608154
32,32,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,730513688520761344,730513688520761344,1463003010000,2016-05-12,02:13:30,430,2441010021,hassan_ali744,الحسن بن علي,,"صاحو من شلال في عدن 
طلع لهم. 
#شتران  في عتق 😂😂😂

شتران يدور 😄 اتمنئ لهم رحله سعيده  ... اول حمله في شبوه  pic.twitter.com/dlpuHP0ZDw",[],[],"['https://pbs.twimg.com/media/CiNOUfAWwAEIfNN.jpg', 'https://pbs.twimg.com/media/CiNOUuAWMAI2GYN.jpg', 'https://pbs.twimg.com/media/CiNOU44WsAEOUd4.jpg']",3,2,1,['#شتران'],[],https://twitter.com/Hassan_Ali744/status/730513688520761344,False,,0,,,,,,,"[{'user_id': '2441010021', 'username': 'Hassan_Ali744'}]",,,,,0.9986906051635742
33,33,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,730556395037294594,730556395037294594,1463013192000,2016-05-12,05:03:12,430,4518227236,bensa223m,Ahmed Alqiary,,"ابناء الشمال صاحو من #شــلال في عدن 
طلــع لــهــم. 
#شــتـران  في شبوة 😂😂😂

شتران يدور 😄 اتمنئ لهم رحله سعيده  ...  pic.twitter.com/wnBYe8dFi1",[],[],['https://pbs.twimg.com/media/CiN1JpOWgAERdaF.jpg'],0,0,0,"['#شــلال', '#شــتـران']",[],https://twitter.com/BenSa223m/status/730556395037294594,False,,0,,,,,,,"[{'user_id': '4518227236', 'username': 'BenSa223m'}]",,,,,0.9992740750312804
34,34,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,731055723774377984,731055723774377984,1463132241000,2016-05-13,14:07:21,430,3287361534,sakhad2005,صخاااااد الحوثري,,"#القائد_شتران_شبوة
راح يشتربكم 
لاتمزحوا معاه
#دوناك_النااس
صار عندهم مشكلة
معقدة مع حرف {الشين}
#شلال
#شتران  pic.twitter.com/VJeSftFwPa",[],[],['https://pbs.twimg.com/media/CiU7TjnWgAAeYTt.jpg'],0,3,5,"['#القائد_شتران_شبوة', '#دوناك_النااس', '#شلال', '#شتران']",[],https://twitter.com/sakhad2005/status/731055723774377984,False,,0,,,,,,,"[{'user_id': '3287361534', 'username': 'sakhad2005'}]",,,,,0.9961312413215636
35,35,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,731076335045611521,731076335045611521,1463137155000,2016-05-13,15:29:15,430,1460521442,saqr_220,صقرالعولقي,,"3
#شلال في عدن 

#شتران في شبوة 

#البحسني في المكلاء 

#الحالمي في لحج
 وعادة جاهم #هيثم_قاسم pic.twitter.com/3AQwiwrdRU",[],[],['https://pbs.twimg.com/media/CiVN_jJWsAAt9MN.jpg'],0,2,2,"['#شلال', '#شتران', '#البحسني', '#الحالمي', '#هيثم_قاسم']",[],https://twitter.com/saqr_220/status/731076335045611521,False,,0,,,,,,,"[{'user_id': '1460521442', 'username': 'saqr_220'}]",,,,,0.9994127750396729
36,36,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,730959095822491648,730959095822491648,1463109203000,2016-05-13,07:43:23,430,3166824542,aden99alyoum,️عدن اليوم,,"3 ضربات 
مرة واحدة توجعهم 😃😃
#حريم_السلطان
#شلال في عدن 

#شتران في شبوة 

#البحسني في المكلاء 

#الحالمي في لحج
 وعادة اجا #هيثم_قاسم كمان",[],[],[],0,0,1,"['#حريم_السلطان', '#شلال', '#شتران', '#البحسني', '#الحالمي', '#هيثم_قاسم']",[],https://twitter.com/aden99alyoum/status/730959095822491648,False,,0,,,,,,,"[{'user_id': '3166824542', 'username': 'aden99alyoum'}]",,,,,0.963671326637268
37,37,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,730864156463779843,730864156463779843,1463086568000,2016-05-13,01:26:08,430,2562471662,4leess,كيفي,,"تفتحي ياورده ... تغمضي ياورده 
ب #عدن #شلال 👏🏿👏🏿👏🏿
و #عتق #شتران 👏🏿👏🏿👏🏿
"" الدم من قدام والشقدوفه من وراء ""
#كيفي 🙄🌚🚬 pic.twitter.com/H7vUglzH6L",[],[],"['https://pbs.twimg.com/media/CiSNDZgW0AAXAnT.jpg', 'https://pbs.twimg.com/media/CiSNDZrXAAEBG7z.jpg']",0,5,6,"['#عدن', '#شلال', '#عتق', '#شتران', '#كيفي']",[],https://twitter.com/4leess/status/730864156463779843,False,,0,,,,,,,"[{'user_id': '2562471662', 'username': '4leess'}]",,,,,0.9461551904678344
38,38,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,730882796303073280,730882796303073280,1463091012000,2016-05-13,02:40:12,430,811769616,yas20221,يونس اسكندر,,"3 ضربات 
مرة واحدة توجعهم 󾌰󾌰 

#شلال في عدن 

#شتران في شبوة 

#البحسني في المكلاء 
 وعادة اجا #هيثم_قاسم كمان",[],[],[],0,0,1,"['#شلال', '#شتران', '#البحسني', '#هيثم_قاسم']",[],https://twitter.com/yas20221/status/730882796303073280,False,,0,,,,,,,"[{'user_id': '811769616', 'username': 'yas20221'}]",,,,,0.9562507867813108
39,39,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,730886634904952832,730886634904952832,1463091927000,2016-05-13,02:55:27,430,724151614131589120,wlzxaf1nze6gkum,يونس اسكندر اليهري,,"3 ضربات 
مرة واحدة توجعهم 😃😃
#شلال في عدن 

#شتران في شبوة 

#البحسني في المكلاء 
 وعادة اجا #هيثم_قاسم كمان",[],[],[],2,3,5,"['#شلال', '#شتران', '#البحسني', '#هيثم_قاسم']",[],https://twitter.com/wLZxaF1NZe6GkuM/status/730886634904952832,False,,0,,,,,,,"[{'user_id': '724151614131589120', 'username': 'wLZxaF1NZe6GkuM'}]",,,,,0.9562507867813108
40,40,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,731237108845666304,731237108845666304,1463175487000,2016-05-14,02:08:07,430,730566833066008576,abujamill_a,نكـدعلـى دوناك ناس,,"نكد على #دوناك_الناس 
في عدن #شلال الحبيلين #جواس
حضرموت #البحسني شبوة #شتران
لحج #الحالمي وعاده كملها #هيثم_قاسم",[],[],[],0,0,1,"['#دوناك_الناس', '#شلال', '#جواس', '#البحسني', '#شتران', '#الحالمي', '#هيثم_قاسم']",[],https://twitter.com/abujamill_a/status/731237108845666304,False,,0,,,,,,,"[{'user_id': '730566833066008576', 'username': 'abujamill_a'}]",,,,,0.985392689704895
