,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,Feel
0,0,0,0,0,0,702427449540407297,702427449540407297,1456306729000,2016-02-24,13:08:49,430,2463165061,bourseiness,بورسینس,,#البرز آگهی ثبت افزایش سرمایه شرکت بيمه البرز بر اساس تصمیمات مجمع عمومی فوق…  http://goo.gl/fb/zuJKVx  #اقتصاد #بورس,[],['http://goo.gl/fb/zuJKVx'],[],0,0,0,"['#البرز', '#اقتصاد', '#بورس']",[],https://twitter.com/bourseiness/status/702427449540407297,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9032579660415648
1,1,1,1,1,1,989033262495526913,989033262495526913,1524638879000,2018-04-25,11:17:59,430,986116312920453120,abandidgah,دیدگاه آبان,,"#اعتلا
بررسی اطلاعیه
*سرمايه گذاري اعتلاء #البرز*
12ماهه منتهی به 96/12/29 مبلغ 148 ریال سود به ازای هر سهم محقق گردید.
52% کاهش سود خالص نسبت به دوره مشابه سال گذشته
#بورس",[],[],[],0,0,0,"['#اعتلا', '#البرز', '#بورس']",[],https://twitter.com/abandidgah/status/989033262495526913,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.9793663620948792
2,2,2,2,2,2,997766300184133632,997766300184133632,1526720998000,2018-05-19,13:39:58,430,986116312920453120,abandidgah,دیدگاه آبان,,"#البرز
بررسی #اطلاعیه
*بیمه البرز*
12ماهه منتهی به 96/12/29 (حسابرسی نشده) مبلغ 145 ریال سود به ازای هر سهم محقق نمود.
4% افزایش نسبت به سال مالی 95
درصد پوشش سود: 101 درصد
#بورس",[],[],[],0,0,1,"['#البرز', '#اطلاعیه', '#بورس']",[],https://twitter.com/abandidgah/status/997766300184133632,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.9560655355453492
3,3,3,3,3,3,998060244864389122,998060244864389122,1526791080000,2018-05-20,09:08:00,430,986116312920453120,abandidgah,دیدگاه آبان,,"صف های خرید
#ثاباد 13.3 میلیون سهم
#ثمسکن 7 میلیون سهم
#البرز 5.8 میلیون سهم
#خوساز 3.9 میلیون سهم
#ثعمرا 3.3 میلیون سهم
#بورس",[],[],[],0,0,0,"['#ثاباد', '#ثمسکن', '#البرز', '#خوساز', '#ثعمرا', '#بورس']",[],https://twitter.com/abandidgah/status/998060244864389122,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.6627730131149292
4,4,4,4,4,4,998078364723236866,998078364723236866,1526795400000,2018-05-20,10:20:00,430,986116312920453120,abandidgah,دیدگاه آبان,,"به جز نماد #آسیا که کم حجم و متعادل دنبال می شود، سایر نمادهای گروه بیمه ای با افزایش تقاضا و معاملاتی مثبت مواجه می باشند تا جایی که نمادهای #البرز، #دانا، #میهن و ما با صف خرید همراه می باشند.
#بورس",[],[],[],0,0,0,"['#آسیا', '#البرز', '#دانا', '#میهن', '#بورس']",[],https://twitter.com/abandidgah/status/998078364723236866,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.9778923392295836
5,5,5,5,5,5,998471589497733121,998471589497733121,1526889152000,2018-05-21,12:22:32,430,986116312920453120,abandidgah,دیدگاه آبان,,"صف خرید نمادهای #ما و #میهن، معاملات مثبت نمادهای #البرز و #دانا و فشار فروش و معاملات منفی نماد #ودی در گروه بیمه ای نمایان تر از دادوستدهای سایر هم گروهی ها می باشد.
#بورس",[],[],[],0,0,0,"['#ما', '#میهن', '#البرز', '#دانا', '#ودی', '#بورس']",[],https://twitter.com/abandidgah/status/998471589497733121,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.966715395450592
6,6,6,6,6,6,1002859798566612992,1002859798566612992,1527935382000,2018-06-02,14:59:42,430,986116312920453120,abandidgah,دیدگاه آبان,,"#البرز   
بررسی اطلاعیه 97/3/12
*بیمه البرز*      
اطلاعیه تکمیلی درخصوص عرضه عمده 17/34 درصدی شرکت بیمه البرز (سهامی عام) 
#بورس  pic.twitter.com/ToewpDQqHf",[],[],['https://pbs.twimg.com/media/Derfn7HV4AAChhM.jpg'],0,0,0,"['#البرز', '#بورس']",[],https://twitter.com/abandidgah/status/1002859798566612992,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.9964900612831116
7,7,7,7,7,7,1005379939053363200,1005379939053363200,1528536231000,2018-06-09,13:53:51,430,986116312920453120,abandidgah,دیدگاه آبان,,"#البرز
بررسی #اطلاعیه 97/3/19
*بیمه البرز*
آگهی دعوت به مجمع عمومی عادی سالیانه      
در ساعت 08:00 روز دوشنبه مورخ 1397/04/04 
درمحل قانوني اين شرکت - تهران- خيابان شريعتي- بالاتر از خيابان وحيددستگردي (ظفر)- نبش کوچه آبان- شماره 1320- طبقه ششم
#بورس",[],[],[],0,0,0,"['#البرز', '#اطلاعیه', '#بورس']",[],https://twitter.com/abandidgah/status/1005379939053363200,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.9982751607894896
8,8,8,8,8,8,1028148927474745346,1028148927474745346,1533964781000,2018-08-11,09:49:41,430,986116312920453120,abandidgah,دیدگاه آبان,,"در گروه بیمه نیز امروز شاهد رشد تقاضا در نمادهای #البرز، #آسیا، #ما و #دانا هستیم. وضعیت مناسب نموداری درکنار احتمال شناسایی سود ناشی از تسعیر ارز از دلایل اقبال به این گروه می باشد.
#بورس",[],[],[],0,0,0,"['#البرز', '#آسیا', '#ما', '#دانا', '#بورس']",[],https://twitter.com/abandidgah/status/1028148927474745346,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.8521439433097839
9,9,9,9,9,9,1028515178621456384,1028515178621456384,1534052102000,2018-08-12,10:05:02,430,986116312920453120,abandidgah,دیدگاه آبان,,"در گروه بیمه نیز امروز شاهد ادامه تقاضا در نمادهای #البرز، #آسیا، و #دانا هستیم. نماد #آسیا با صف خرید روبروست و حجم عرضه در این نماد پایین است.
#بورس",[],[],[],0,0,0,"['#البرز', '#آسیا', '#دانا', '#آسیا', '#بورس']",[],https://twitter.com/abandidgah/status/1028515178621456384,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.14841358363628387
