,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,Feel
0,0,0,0,0,0,0,701327958007537664,701327958007537664,1456044589000,2016-02-21,12:19:49,430,2463165061,bourseiness,بورسینس,,بازگشايي نمادهاي معاملاتي #دعبيد،#رتاپ،#شدوص،#خكمك،#غشهد،#وايران،#خزر،#كرازي  http://goo.gl/fb/sYdJI8  #اقتصاد #بورس,[],['http://goo.gl/fb/sYdJI8'],[],0,0,0,"['#دعبيد', '#رتاپ', '#شدوص', '#خكمك', '#غشهد', '#وايران', '#خزر', '#كرازي', '#اقتصاد', '#بورس']",[],https://twitter.com/bourseiness/status/701327958007537664,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9937400817871094
1,1,1,1,1,1,1,1006100108759347200,1006100108759347200,1528707933000,2018-06-11,13:35:33,430,986116312920453120,abandidgah,دیدگاه آبان,,"#خزر
بررسی #اطلاعیه 97/3/21
*فنرسازی زر*
آگهی دعوت به مجمع عمومی عادی سالیانه      
در ساعت 09:00 روز پنجشنبه مورخ 1397/03/31 
درمحل کيلومتر 9 جاده مخصوص کرج _ سالن رمضان شرکت پارس خودرو
#بورس",[],[],[],0,0,0,"['#خزر', '#اطلاعیه', '#بورس']",[],https://twitter.com/abandidgah/status/1006100108759347200,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.9948617815971376
2,2,2,2,2,2,2,1006396060967686144,1006396060967686144,1528778493000,2018-06-12,09:11:33,430,986116312920453120,abandidgah,دیدگاه آبان,,"#خزر  
بررسی #اطلاعیه 97/3/22
*فنرسازی زر*
12ماهه منتهی به 96/12/29 (حسابرسی شده) مبلغ 40 ریال سود به ازای هر سهم محقق گردید.
186 درصد افزایش نسبت به گزارش حسابرسی نشده
#بورس",[],[],[],0,0,0,"['#خزر', '#اطلاعیه', '#بورس']",[],https://twitter.com/abandidgah/status/1006396060967686144,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.9746306538581848
3,3,3,3,3,3,3,1006454220151648257,1006454220151648257,1528792359000,2018-06-12,13:02:39,430,986116312920453120,abandidgah,دیدگاه آبان,,"#خزر
فنرسازی زر در صورت های مالی 12 ماهه حسابرسی شده سود خالص هر سهم را با افزایش 185 درصدی نسبت به گزارش حسابرسی نشده به رقم 40 ریال به ازای هر سهم اعلام نمود. از دلایل رشد سود خالص شرکت می توان به افزایش قابل توجه درآمد سرمایه گذاری ها و سایر درآمدهای عملیاتی اشاره کرد. 
#بورس",[],[],[],0,0,1,"['#خزر', '#بورس']",[],https://twitter.com/abandidgah/status/1006454220151648257,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.04226035624742508
4,4,4,4,4,4,4,1008962850822320129,1008962850822320129,1529390463000,2018-06-19,11:11:03,430,986116312920453120,abandidgah,دیدگاه آبان,,"* توقف نماد *
#كمنگنز #خزر #كخاك
جهت برگزاري مجمع عادي ساليانه به منظور تصويب صورت هاي مالی
#چافست
جهت برگزاري مجمع عمومي فوق العاده به منظور تصميم گيري در خصوص افزايش سرمايه
#بورس",[],[],[],0,0,0,"['#كمنگنز', '#خزر', '#كخاك', '#چافست', '#بورس']",[],https://twitter.com/abandidgah/status/1008962850822320129,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.9823662638664246
5,5,5,5,5,5,5,1019081933513322496,1019081933513322496,1531803041000,2018-07-17,09:20:41,430,986116312920453120,abandidgah,دیدگاه آبان,,"با معاملات مثبت گروه خودرویی و بخصوص قطعه سازها مواجه می باشیم به طوریکه نمادهای #ختراک، #خاذین، #خکمک، #خمحور، #خمحرکه، #خزر، #خریخت و #خفنر صف خرید را تجربه می کنند.
#بورس",[],[],[],0,0,0,"['#ختراک', '#خاذین', '#خکمک', '#خمحور', '#خمحرکه', '#خزر', '#خریخت', '#خفنر', '#بورس']",[],https://twitter.com/abandidgah/status/1019081933513322496,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.9231600761413574
6,6,6,6,6,6,6,1019440782007099392,1019440782007099392,1531888597000,2018-07-18,09:06:37,430,986116312920453120,abandidgah,دیدگاه آبان,,"صف های خرید
#زقیام 46.3میلیون سهم
#خزر 19.1 میلیون سهم
#خاذین 10.8 میلیون سهم
#خکمک 3.6میلیون سهم
#پلاسک 3میلیون سهم
#بورس",[],[],[],0,0,0,"['#زقیام', '#خزر', '#خاذین', '#خکمک', '#پلاسک', '#بورس']",[],https://twitter.com/abandidgah/status/1019440782007099392,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.662781298160553
7,7,7,7,7,7,7,1019475136158695424,1019475136158695424,1531896788000,2018-07-18,11:23:08,430,986116312920453120,abandidgah,دیدگاه آبان,,"طبق پیش بینی حجم عرضه ها در گروه خودرویی نسبت به روز گذشته افزایش یافته است تا جایی که به جز نوسانات منفی نمادهای #ختراک، #ختور و #خودرو، نماد #خموتور با صف فروش مواجه می باشد این در حالیست که صف خرید نمادهای #خاذین، #خزر، #خکمک، #خریخت، #خفنر و #خپویش جلب توجه می نماید.
#بورس",[],[],[],0,0,0,"['#ختراک', '#ختور', '#خودرو', '#خموتور', '#خاذین', '#خزر', '#خکمک', '#خریخت', '#خفنر', '#خپویش', '#بورس']",[],https://twitter.com/abandidgah/status/1019475136158695424,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.7094408869743347
8,8,8,8,8,8,8,1020527997529382912,1020527997529382912,1532147809000,2018-07-21,09:06:49,430,986116312920453120,abandidgah,دیدگاه آبان,,"صف های خرید
#خزر 9.2 میلیون سهم
#سدور 8 میلیون سهم
#خاذین 7.5 میلیون سهم
#ولملت 1.5 میلیون سهم
#وبیمه 1.3 میلیون سهم
#بورس",[],[],[],0,0,0,"['#خزر', '#سدور', '#خاذین', '#ولملت', '#وبیمه', '#بورس']",[],https://twitter.com/abandidgah/status/1020527997529382912,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.6285954713821411
9,9,9,9,9,9,9,1021614934755500033,1021614934755500033,1532406955000,2018-07-24,09:05:55,430,986116312920453120,abandidgah,دیدگاه آبان,,"صف های فروش
#خاذین 42.6 میلیون سهم
#وتوس 5.3 میلیون سهم
#بورس 3.9 میلیون سهم
#شیران 3.2 میلیون سهم
#خزر 2.8 میلیون سهم
#بورس",[],[],[],0,0,0,"['#خاذین', '#وتوس', '#بورس', '#شیران', '#خزر', '#بورس']",[],https://twitter.com/abandidgah/status/1021614934755500033,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.3705946207046509
10,10,10,10,10,10,10,1021642629006544896,1021642629006544896,1532413558000,2018-07-24,10:55:58,430,986116312920453120,abandidgah,دیدگاه آبان,,"#خاذین، #خپویش، #خزر، #خرینگ و #خکمک نمادهای منفی، #خلنت نماد صف خرید و #خودرو، #ختوقا، #خوساز، #ختراک و #خنصیر نمادهای مثبت گروه خودرویی می باشند.
#بورس",[],[],[],0,0,0,"['#خاذین', '#خپویش', '#خزر', '#خرینگ', '#خکمک', '#خلنت', '#خودرو', '#ختوقا', '#خوساز', '#ختراک', '#خنصیر', '#بورس']",[],https://twitter.com/abandidgah/status/1021642629006544896,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.9953952431678772
11,11,11,11,11,11,11,1028182580942663681,1028182580942663681,1533972804000,2018-08-11,12:03:24,430,986116312920453120,abandidgah,دیدگاه آبان,,"در گروه خودرو و قطعات، با گذر زمان شاهد بهبود داد و ستدها هستیم. در این گروه شایعاتی مبنی بر تغییر مکانیزم قیمت گذاری و البته پیشنهاد ارزی حمایتی از جمله دلایل بهبود فضای معاملات می باشد. در قطعاتی ها معاملات نمادهای #خزر و #خمحور به صف خرید رسیده است.
#بورس",[],[],[],0,0,0,"['#خزر', '#خمحور', '#بورس']",[],https://twitter.com/abandidgah/status/1028182580942663681,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.905981719493866
12,12,12,12,12,12,12,1028875442734882816,1028875442734882816,1534137995000,2018-08-13,09:56:35,430,986116312920453120,abandidgah,دیدگاه آبان,,"در گروه خودرو و قطعات که  آغازی متعادل و مثبت داشتنه اند، با گذر زمان شاهد بهبود داد و ستدها هستیم. معاملات در نماد #خساپا ، #خموتورو #خوساز با افزایش تقاضا روبروست و نماد #خزر نیز به دلیل نوسان 20 درصدی متوقف شده است.
#بورس",[],[],[],0,0,0,"['#خساپا', '#خموتورو', '#خوساز', '#خزر', '#بورس']",[],https://twitter.com/abandidgah/status/1028875442734882816,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.874616801738739
