,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,Feel
0,0,0,0,0,0,1095567507245748224,1095567507245748224,1550038623000,2019-02-13,09:47:03,430,915836049783443456,asreeghtesad,روزنامه عصراقتصاد,,"#روزنامه ۲۴ #بهمن ۱۳۹۷ 

تیتریک: ثبت سفارش مشکوک

#عصراقتصاد #خبر #اخبار #اقتصاد #بورس #ارز #بانک #دولت #ایران #نفت #استاندارد #گوشت #بیمه #فساد #ونزوئلا #خصوصی_سازی #سیمرغ
 http://www.asre-eghtesad.com 
🗞 @Asreeghtesad
 https://t.me/asreeghtesad/28045 … pic.twitter.com/QEcJP6UAsb",['asreeghtesad'],"['http://www.asre-eghtesad.com', 'https://t.me/asreeghtesad/28045']",['https://pbs.twimg.com/media/DzQ80dMXgAEY8oN.jpg'],0,2,7,"['#روزنامه', '#بهمن', '#عصراقتصاد', '#خبر', '#اخبار', '#اقتصاد', '#بورس', '#ارز', '#بانک', '#دولت', '#ایران', '#نفت', '#استاندارد', '#گوشت', '#بیمه', '#فساد', '#ونزوئلا', '#خصوصی_سازی', '#سیمرغ']",[],https://twitter.com/Asreeghtesad/status/1095567507245748224,False,,0,,,,,,,"[{'user_id': '915836049783443456', 'username': 'Asreeghtesad'}]",,,,,0.2313496768474579
1,1,1,1,1,1,1142286503051255808,1142286503051255808,1561177299000,2019-06-22,08:51:39,430,1081663653575884800,modirjavan,مدیر جوان,,"سومین #عرضه_اولیه #بورس
#کارگزاری_آگاه #کاگزاری_مفید #اقتصاد 
زمان عرضه : یکشنبه 1398/04/02
نماد: "" #سیمرغ ""
نام شرکت: #سیمرغ 
نام گروه: زراعت و خدمات وابسته",[],[],[],1,1,8,"['#عرضه_اولیه', '#بورس', '#کارگزاری_آگاه', '#کاگزاری_مفید', '#اقتصاد', '#سیمرغ', '#سیمرغ']",[],https://twitter.com/modirjavan/status/1142286503051255808,False,,0,,,,,,,"[{'user_id': '1081663653575884800', 'username': 'modirjavan'}]",,,,,0.991979718208313
2,2,2,2,2,2,1142335354021863424,1142335354021863424,1561188946000,2019-06-22,12:05:46,430,1128551724401164288,elahinezhad,sara elahinezhad,,"فردا باز هم عرضه اولیه کم حجم داریم🤨 #سیمرغ. باز سیستمها کند میشن واسه چندهزار تومن!
#عرضه_اولیه #سهام #بورس #شاخص",[],[],[],1,0,2,"['#سیمرغ', '#عرضه_اولیه', '#سهام', '#بورس', '#شاخص']",[],https://twitter.com/elahinezhad/status/1142335354021863424,False,,0,,,,,,,"[{'user_id': '1128551724401164288', 'username': 'elahinezhad'}]",,,,,0.568700909614563
3,3,3,3,3,3,1142678195411607552,1142678195411607552,1561270686000,2019-06-23,10:48:06,430,1850273407,khvatan,Khatereh Vatankhah,,ای #کارگزاری_آگاه بدان و آگاه باش که بعد از #سیمرغ حتما مشتری شما نخواهم بود! الان وقت خراب شدنه آخه؟! #بورس,[],[],[],12,0,42,"['#کارگزاری_آگاه', '#سیمرغ', '#بورس']",[],https://twitter.com/khvatan/status/1142678195411607552,False,,0,,,,,,,"[{'user_id': '1850273407', 'username': 'khvatan'}]",,,,,0.008673041127622128
4,4,4,4,4,4,1142705694866472960,1142705694866472960,1561277242000,2019-06-23,12:37:22,430,986116312920453120,abandidgah,دیدگاه آبان,,"#سیمرغ
اطلاعيه در خصوص تمديد زمان سفارشگيري در نماد (سيمرغ)  
به اطلاع کليه فعالان محترم بازار سرمايه مي رساند، با توجه به اختلال پيش آمده در سامانه برخط برخي از كارگزاريها، سفارش گيري در نماد معاملاتي شركت سيمرغ (سيمرغ) تا ساعت 13 تمديد گرديد.
#بورس",[],[],[],0,0,1,"['#سیمرغ', '#بورس']",[],https://twitter.com/abandidgah/status/1142705694866472960,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.9342467188835144
5,5,5,5,5,5,1142713005206982656,1142713005206982656,1561278985000,2019-06-23,13:06:25,430,2963673581,ebializade,ebrahim alizade,,"حدود نیم میلیون نفر از صبح منتظرند سهم #سیمرغ (عرضه اولیه200هزارتومانی #بورس )را بخرند،آن وقت نتیجه:
#کارگزاری_فارابی :اختلال موقت
#کارگزاری_مفید :اختلال وتمدیدزمان خرید(10دقیقه)
#کارگزاری_آگاه :اختلال وتمدیدزمان خرید(30دقیقه درپنل قدیمی)
#کارگزاری_مبین_سرمایه :عدم تمدیدزمان خرید",[],[],[],11,5,84,"['#سیمرغ', '#بورس', '#کارگزاری_فارابی', '#کارگزاری_مفید', '#کارگزاری_آگاه', '#کارگزاری_مبین_سرمایه']",[],https://twitter.com/ebializade/status/1142713005206982656,False,,0,,,,,,,"[{'user_id': '2963673581', 'username': 'ebializade'}]",,,,,0.9106642007827759
6,6,6,6,6,6,1143015998154366977,1143015998154366977,1561351224000,2019-06-24,09:10:24,430,986116312920453120,abandidgah,دیدگاه آبان,,"صف های خرید
#سیمرغ 181.1 میلیون سهم
#دکپسول 115.6 میلیون سهم
#دی 74.1 میلیون سهم
#خودرو 68.2 میلیون سهم
#وپترو 13.8 میلیون سهم
#بورس",[],[],[],0,0,1,"['#سیمرغ', '#دکپسول', '#دی', '#خودرو', '#وپترو', '#بورس']",[],https://twitter.com/abandidgah/status/1143015998154366977,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.21522755920887
7,7,7,7,7,7,1143375039279947777,1143375039279947777,1561436826000,2019-06-25,08:57:06,430,986116312920453120,abandidgah,دیدگاه آبان,,"صف های خرید
#سیمرغ 79.1 میلیون سهم
#دکپسول 77.6 میلیون سهم
#خودرو 61.2 میلیون سهم
#دی 32.1 میلیون سهم
#کنور 22.8 میلیون سهم
#بورس",[],[],[],0,0,1,"['#سیمرغ', '#دکپسول', '#خودرو', '#دی', '#کنور', '#بورس']",[],https://twitter.com/abandidgah/status/1143375039279947777,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.33100777864456177
8,8,8,8,8,8,1143739592564019201,1143739592564019201,1561523743000,2019-06-26,09:05:43,430,986116312920453120,abandidgah,دیدگاه آبان,,"*صف های خرید*
#وسینا 162.5 میلیون سهم
#سیمرغ 146.8 میلیون سهم 
#وپارس 38.2 میلیون سهم
#سفارس 34.9 میلیون سهم
#بورس",[],[],[],0,0,0,"['#وسینا', '#سیمرغ', '#وپارس', '#سفارس', '#بورس']",[],https://twitter.com/abandidgah/status/1143739592564019201,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.7648387551307678
9,9,9,9,9,9,1145188130271612928,1145188130271612928,1561869101000,2019-06-30,09:01:41,430,986116312920453120,abandidgah,دیدگاه آبان,,"*صف های خرید*
#سیمرغ 144 میلیون سهم
#ولساپا 113 میلیون سهم
#وسینا 108 میلیون سهم
#وملل 71 میلیون سهم 
#سفارس 37 میلیون سهم
#بورس",[],[],[],0,0,1,"['#سیمرغ', '#ولساپا', '#وسینا', '#وملل', '#سفارس', '#بورس']",[],https://twitter.com/abandidgah/status/1145188130271612928,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.8362656831741333
