,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,Feel
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455618682777915393,455618682777915393,1397462933000,2014-04-14,12:38:53,430,231759271,mehdibahraami,Mehdi Bahrami,,شاخص #بورس تهران امروز هم با 947 واحد سقوط به 73973واحد رسید و در دقایق پایانی نشانههایی از حمایت در برخی از نمادها چون هلدینگ #فارس دیده شد,[],[],[],0,0,1,"['#بورس', '#فارس']",[],https://twitter.com/MehdiBahraami/status/455618682777915393,False,,0,,,,,,,"[{'user_id': '231759271', 'username': 'MehdiBahraami'}]",,,,,0.9912850856781006
1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,466271840571510784,466271840571510784,1400002844000,2014-05-13,22:10:44,430,1913717521,farsititr,farsititr,,"خبرگزاری #فارس تغییر چهره داد/ #فونت #تیتر و انتقال قیمت های #بورس و #سکه و قیمت #خودرو به بالای هدر، از جمله این تغییرات اند

#تیتر",[],[],[],2,0,1,"['#فارس', '#فونت', '#تیتر', '#بورس', '#سکه', '#خودرو', '#تیتر']",[],https://twitter.com/farsititr/status/466271840571510784,False,,0,,,,,,,"[{'user_id': '1913717521', 'username': 'farsititr'}]",,,,,0.9912850856781006
2,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,938049751680892928,938049751680892928,1512483463000,2017-12-05,17:47:43,430,143885283,rkhantaraj,Reza Khantaraj,,#دوره حرفه اي و #كاربردي #آموزش #تحليل_تكنيكال در بازار #فاركس ١١ جلسه به صورت انفرادي براي اطلاعات بيشتر به سايت مراجعه كنيد #منوتوخبر #فارس #ايران #كار #تلگرام #اسنپ #خبر #خليج #تهران #بورس #طلا #نفت #ارز #دلار #يورو,[],[],[],0,0,0,"['#دوره', '#كاربردي', '#آموزش', '#تحليل_تكنيكال', '#فاركس', '#منوتوخبر', '#فارس', '#ايران', '#كار', '#تلگرام', '#اسنپ', '#خبر', '#خليج', '#تهران', '#بورس', '#طلا', '#نفت', '#ارز', '#دلار', '#يورو']",[],https://twitter.com/RKhantaraj/status/938049751680892928,False,,0,,,,,,,"[{'user_id': '143885283', 'username': 'RKhantaraj'}]",,,,,0.9912850856781006
3,3,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,945546472736657408,945546472736657408,1514270821000,2017-12-26,10:17:01,430,942312485834682368,twitt_bourse,توییت بورس,,"مسئولان #سازمان_بورس استاد بازی با کلمات هستند. اگر ازشون بپرسی چرا با معامله بلوکی #فارس شاخص سازی کردید، میگن معاملات بلوکی تابلو معاملاتی مجزا داره و اصلا در شاخص حساب نمیشه
فکر نکنید هر کاری تو #بورس میکنید هیچ کسی نمیفهمه. این روش ها منسوخ شده آقایون",[],[],[],0,0,0,"['#سازمان_بورس', '#فارس', '#بورس']",[],https://twitter.com/twitt_bourse/status/945546472736657408,False,,0,,,,,,,"[{'user_id': '942312485834682368', 'username': 'twitt_bourse'}]",,,,,0.9912850856781006
4,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,986526042880913408,986526042880913408,1524041112000,2018-04-18,13:15:12,430,986116312920453120,abandidgah,دیدگاه آبان,,"نمادهای تاثیر گذار در شاخص
#کگل 25 واحد مثبت
#فملی 23 واحد منفی
#فارس ‍23 واحد منفی
#فخوز 20 واحد مثبت
#وغدیر 17 واحد مثبت
#کچاد 16 واحد مثبت
#دعبید 15 واحد منفی
#بورس",[],[],[],0,0,0,"['#کگل', '#فملی', '#فارس', '#فخوز', '#وغدیر', '#کچاد', '#دعبید', '#بورس']",[],https://twitter.com/abandidgah/status/986526042880913408,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.9912850856781006
5,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,986525845979389952,986525845979389952,1524041065000,2018-04-18,13:14:25,430,986116312920453120,abandidgah,دیدگاه آبان,,"#شاخص_کل
در پایان معاملات شاخص کل در بازاری کم رمق و متاثر از معاملات مثبت نمادهای #کچاد، #کگل، #فخوز و #وغدیر با رشد اندک حدود 1 واحدی به ارتفاع 95,523 رسید که در این میان نمادهای #فملی و #فارس بیشترین تاثیر منفی را ایجاد کردند.
#بورس",[],[],[],0,0,0,"['#شاخص_کل', '#کچاد', '#کگل', '#فخوز', '#وغدیر', '#فملی', '#فارس', '#بورس']",[],https://twitter.com/abandidgah/status/986525845979389952,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.9912850856781006
6,6,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,987978708551192576,987978708551192576,1524387454000,2018-04-22,13:27:34,430,986116312920453120,abandidgah,دیدگاه آبان,,"در پایان معاملات #شاخص کل در بازاری منفی و متاثر از معاملات منفی نمادهای #فولاد، #فملی، #همراه، #پارسان، #تاپیکو، #کگل و #فارس با افت حدود 771 واحدی به ارتفاع 94,494 رسید که در این بین نمادهای #وبشهر و #حفاری بیشترین تاثیر مثبت را ایجاد کردند.
#بورس",[],[],[],0,0,0,"['#شاخص', '#فولاد', '#فملی', '#همراه', '#پارسان', '#تاپیکو', '#کگل', '#فارس', '#وبشهر', '#حفاری', '#بورس']",[],https://twitter.com/abandidgah/status/987978708551192576,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.9912850856781006
7,7,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,987947476287180800,987947476287180800,1524380008000,2018-04-22,11:23:28,430,986116312920453120,abandidgah,دیدگاه آبان,,"نمادهای تاثیر گذار در شاخص
#فولاد 81 واحد منفی
#تاپیکو 34 واحد منفی
#فارس ‍22 واحد منفی
#ومعادن 22 واحد منفی
#شپنا 21 واحد منفی
#کگل 17 واحد منفی
#فملی 13 واحد منفی
#بورس",[],[],[],0,0,0,"['#فولاد', '#تاپیکو', '#فارس', '#ومعادن', '#شپنا', '#کگل', '#فملی', '#بورس']",[],https://twitter.com/abandidgah/status/987947476287180800,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.9912850856781006
8,8,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,987978852776411136,987978852776411136,1524387488000,2018-04-22,13:28:08,430,986116312920453120,abandidgah,دیدگاه آبان,,"نمادهای تاثیر گذار در شاخص
#فولاد 84 واحد منفی
#تاپیکو 77 واحد منفی
#فارس ‍76 واحد منفی
#پارسان 72 واحد منفی
#فملی 54 واحد منفی
#همراه 37 واحد منفی
#کگل 36 واحد منفی
#بورس",[],[],[],0,0,0,"['#فولاد', '#تاپیکو', '#فارس', '#پارسان', '#فملی', '#همراه', '#کگل', '#بورس']",[],https://twitter.com/abandidgah/status/987978852776411136,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.9912850856781006
9,9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,988364391644123137,988364391644123137,1524479408000,2018-04-23,15:00:08,430,986116312920453120,abandidgah,دیدگاه آبان,,"نمادهای تاثیر گذار در شاخص
#فارس 31 واحد منفی
#شپنا 31 واحد مثبت
#فولاد ‍24 واحد مثبت
#پارسان 24 واحد منفی
#رانفور 15 واحد مثبت
#جم 11 واحد منفی
#شبندر 9 واحد مثبت
#بورس",[],[],[],0,0,0,"['#فارس', '#شپنا', '#فولاد', '#پارسان', '#رانفور', '#جم', '#شبندر', '#بورس']",[],https://twitter.com/abandidgah/status/988364391644123137,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.9912850856781006
