,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,Feel
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316565248888946689,316565248888946689,1364310011000,2013-03-26,19:30:11,430,567050489,tka_95,#تهاني_خ,,.. ‏ أرى نفسي في المرآيآ #فأراك أنت، أي حب هذا الذي علقني بك لهذه الدرججه !! #ج2 ♥*ταнαnџ*,[],[],[],0,0,0,"['#فأراك', '#ج2']",[],https://twitter.com/TKA_95/status/316565248888946689,False,,0,,,,,,,"[{'user_id': '567050489', 'username': 'TKA_95'}]",,,,,0.9912850856781006
1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,352678184573075457,352678184573075457,1372920006000,2013-07-04,11:10:06,430,1374678908,roro___rr,±﴿Rالزهراني,,#الحزن أن اغمض عيني #فأراكِ وأن اقف أمام المرأه فأراكِ #وعندما أعود لواقعي لا #أراكِ -,[],[],[],0,0,0,"['#الحزن', '#فأراكِ', '#وعندما', '#أراكِ']",[],https://twitter.com/RoRo___rr/status/352678184573075457,False,,0,,,,,,,"[{'user_id': '1374678908', 'username': 'RoRo___rr'}]",,,,,0.9912850856781006
2,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,521010318022299648,521010318022299648,1413053514000,2014-10-11,22:21:54,430,338315142,munzirwdomdur,munzir,,"آن #آغمض عینے #فآراکـِ ؤان #آغفؤ
ؤراکـِ ...ؤان #آنظر علے #سطــؤرکـِ
ؤتدمع #عینے ؤعندما آعؤؤد #لؤاقعے لآ
#آرآکـِ...  http://fb.me/44lhVBruz ",[],['http://fb.me/44lhVBruz'],[],0,0,0,"['#آغمض', '#فآراکـِ', '#آغفؤ', '#آنظر', '#سطــؤرکـِ', '#عینے', '#لؤاقعے', '#آرآکـِ']",[],https://twitter.com/munzirwdomdur/status/521010318022299648,False,,0,,,,,,,"[{'user_id': '338315142', 'username': 'munzirwdomdur'}]",,,,,0.9912850856781006
3,3,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,547772270178205696,547772270178205696,1419434060000,2014-12-24,18:44:20,430,2322788347,loay_g2000,لـــؤى,,"كم اعشق تلك #التنهيده فى روحى . .
عندما اكاد #أُجن شوقاً لك . .
#فأراك . . 
فتلك #التنهيده تكاد تجعل قلبى #يقف من...  http://fb.me/1LOzUB9Zf ",[],['http://fb.me/1LOzUB9Zf'],[],0,0,0,"['#التنهيده', '#أُجن', '#فأراك', '#التنهيده', '#يقف']",[],https://twitter.com/loay_g2000/status/547772270178205696,False,,0,,,,,,,"[{'user_id': '2322788347', 'username': 'loay_g2000'}]",,,,,0.9912850856781006
4,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,547812064023314432,547812064023314432,1419443548000,2014-12-24,21:22:28,430,1686577544,aboalaa0,أحــمـد عــلاء..👨‍🎓,,"كم اعشق تلك #التنهيده فى روحى . .
عندما اكاد #أُجن شوقاً لك . .
#فأراك . . 
فتلك #التنهيده تكاد تجعل قلبى #يقف من سرعة #نبضاته فرحاً . .",[],[],[],0,0,0,"['#التنهيده', '#أُجن', '#فأراك', '#التنهيده', '#يقف', '#نبضاته']",[],https://twitter.com/aboalaa0/status/547812064023314432,False,,0,,,,,,,"[{'user_id': '1686577544', 'username': 'aboalaa0'}]",,,,,0.9912850856781006
5,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,547912304432807936,547912304432807936,1419467447000,2014-12-25,04:00:47,430,361236247,naughty_rou,Naughty Rou,,"كم اعشق تلك #التنهيده فى روحى . .
عندما اكاد #أُجن شوقاً لك . .
#فأراك . . 
فتلك #التنهيده تكاد تجعل قلبى #يقف من...  http://fb.me/6V1qt6F3c ",[],['http://fb.me/6V1qt6F3c'],[],0,0,0,"['#التنهيده', '#أُجن', '#فأراك', '#التنهيده', '#يقف']",[],https://twitter.com/Naughty_Rou/status/547912304432807936,False,,0,,,,,,,"[{'user_id': '361236247', 'username': 'Naughty_Rou'}]",,,,,0.9912850856781006
6,6,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,549145010114138112,549145010114138112,1419761347000,2014-12-28,13:39:07,430,289340698,omnya1,ʚïɞ Ḿoňỳ ʚïɞ,,"كم اعشق تلك #التنهيده فى روحى . .
عندما اكاد #أُجن شوقاً لك . .
#فأراك . .
فتلك #التنهيده تكاد تجعل قلبى #يقف من سرعة #نبضاته فرحاً . .",[],[],[],0,0,0,"['#التنهيده', '#أُجن', '#فأراك', '#التنهيده', '#يقف', '#نبضاته']",[],https://twitter.com/omnya1/status/549145010114138112,False,,0,,,,,,,"[{'user_id': '289340698', 'username': 'omnya1'}]",,,,,0.9912850856781006
7,7,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,550022665583726592,550022665583726592,1419970597000,2014-12-30,23:46:37,430,615300529,tatokoka37,💝سمعني💝نبضك💝,,"كم اعشق تلك #التنهيده فى روحى . .
عندما اكاد #أُجن شوقاً لك . .
#فأراك . .
فتلك #التنهيده تكاد تجعل قلبى #يقف من...  http://fb.me/3mcjEkLj4 ",[],['http://fb.me/3mcjEkLj4'],[],0,0,0,"['#التنهيده', '#أُجن', '#فأراك', '#التنهيده', '#يقف']",[],https://twitter.com/tatokoka37/status/550022665583726592,False,,0,,,,,,,"[{'user_id': '615300529', 'username': 'tatokoka37'}]",,,,,0.9912850856781006
8,8,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,619613228499369984,619613228499369984,1436562280000,2015-07-11,01:34:40,430,2318733876,bahaaeyal,Boss,,"سأذهب للنوم رغم انفي لكي استيقظ غدا 
#فأراك",[],[],[],0,0,0,['#فأراك'],[],https://twitter.com/BahaaEyal/status/619613228499369984,False,,0,,,,,,,"[{'user_id': '2318733876', 'username': 'BahaaEyal'}]",,,,,0.9912850856781006
9,9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,654705199932551169,654705199932551169,1444928858000,2015-10-15,20:37:38,430,519653396,soumia77155317,soumia,,"#الحزن

أن اغمض عيني #فأراك ,,,, 

وأن أخلو بنفسي فأراك ,,,, 

وأن اقف أمام المرأه فأراك ,,,, 

وان أقرأ رسائلك...  http://fb.me/3sAsoWIYv ",[],['http://fb.me/3sAsoWIYv'],[],0,0,0,"['#الحزن', '#فأراك']",[],https://twitter.com/soumia77155317/status/654705199932551169,False,,0,,,,,,,"[{'user_id': '519653396', 'username': 'soumia77155317'}]",,,,,0.9912850856781006
