,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,Feel
0,0,0,0,0,0,721590287521431552,721590287521431552,1460875505000,2016-04-17,11:15:05,430,2463165061,bourseiness,بورسینس,,#خلنت شرکت توليدي لنت ترمز ايران پیش بینی درآمد هر سهم سال مالی منتهی…  http://goo.gl/fb/wsGCYH  #اقتصاد,[],['http://goo.gl/fb/wsGCYH'],[],0,0,0,"['#خلنت', '#اقتصاد']",[],https://twitter.com/bourseiness/status/721590287521431552,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9652016162872314
1,1,1,1,1,1,721598530343813120,721598530343813120,1460877470000,2016-04-17,11:47:50,430,2463165061,bourseiness,بورسینس,,توقف نماد معاملاتي #خلنت  http://goo.gl/fb/yxzngJ  #اقتصاد,[],['http://goo.gl/fb/yxzngJ'],[],0,0,0,"['#خلنت', '#اقتصاد']",[],https://twitter.com/bourseiness/status/721598530343813120,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9576881527900696
2,2,2,2,2,2,721962269383475200,721962269383475200,1460964193000,2016-04-18,11:53:13,430,2463165061,bourseiness,بورسینس,,#خلنت در جدیدترین گزارش خود زیان هر سهم منتهی به ۹۵ ۰۹ ۳۰شرکت را مبلغ…  http://goo.gl/fb/WPcp7k  #اقتصاد,[],['http://goo.gl/fb/WPcp7k'],[],0,0,0,"['#خلنت', '#اقتصاد']",[],https://twitter.com/bourseiness/status/721962269383475200,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9719345569610596
3,3,3,3,3,3,726655764018925568,726655764018925568,1462083209000,2016-05-01,10:43:29,430,2463165061,bourseiness,بورسینس,,بازگشايي نمادهاي معاملاتي #خلنت،#غدشت،#فاراك،#فسرب  http://goo.gl/fb/WqhAaj  #اقتصاد,[],['http://goo.gl/fb/WqhAaj'],[],0,0,0,"['#خلنت', '#غدشت', '#فاراك', '#فسرب', '#اقتصاد']",[],https://twitter.com/bourseiness/status/726655764018925568,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9640181064605712
4,4,4,4,4,4,726993356002193408,726993356002193408,1462163697000,2016-05-02,09:04:57,430,2463165061,bourseiness,بورسینس,,حراج مجدد نمادهاي معاملاتي #خلنت،#غدشت،#فسرب  http://goo.gl/fb/Fg1LYS  #اقتصاد,[],['http://goo.gl/fb/Fg1LYS'],[],0,0,0,"['#خلنت', '#غدشت', '#فسرب', '#اقتصاد']",[],https://twitter.com/bourseiness/status/726993356002193408,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.978280782699585
5,5,5,5,5,5,733886299870875648,733886299870875648,1463807103000,2016-05-21,09:35:03,430,2463165061,bourseiness,بورسینس,,توقف نمادهاي معاملاتي #خلنت،#دلقما،#غاذر،#تاپيكو،#بشهاب  http://goo.gl/fb/lzHphr  #اقتصاد,[],['http://goo.gl/fb/lzHphr'],[],0,0,0,"['#خلنت', '#دلقما', '#غاذر', '#تاپيكو', '#بشهاب', '#اقتصاد']",[],https://twitter.com/bourseiness/status/733886299870875648,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9948076605796814
6,6,6,6,6,6,735336680761217025,735336680761217025,1464152901000,2016-05-25,09:38:21,430,2463165061,bourseiness,بورسینس,,#خلنت بررسی عوامل موثر بر مغايرت تعديل پيش بيني سال 1394  http://goo.gl/fb/TXiByJ  #اقتصاد,[],['http://goo.gl/fb/TXiByJ'],[],0,0,0,"['#خلنت', '#اقتصاد']",[],https://twitter.com/bourseiness/status/735336680761217025,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9561375975608826
7,7,7,7,7,7,735361190600298496,735361190600298496,1464158744000,2016-05-25,11:15:44,430,2463165061,bourseiness,بورسینس,,بازگشايي نمادهاي معاملاتي #خلنت،#سصفها،#سبجنو،#سخوز،#غشصفا،#فاسمين،#سكرما  http://goo.gl/fb/Dv5E9J  #اقتصاد,[],['http://goo.gl/fb/Dv5E9J'],[],0,0,0,"['#خلنت', '#سصفها', '#سبجنو', '#سخوز', '#غشصفا', '#فاسمين', '#سكرما', '#اقتصاد']",[],https://twitter.com/bourseiness/status/735361190600298496,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9894742369651794
8,8,8,8,8,8,736417061564469248,736417061564469248,1464410484000,2016-05-28,09:11:24,430,2463165061,bourseiness,بورسینس,,حراج مجدد نمادهاي معاملاتي #خلنت،#سصفها،#سبجنو،#سخوز،#غشصفا،#سكرما  http://goo.gl/fb/uwacrt  #اقتصاد,[],['http://goo.gl/fb/uwacrt'],[],0,0,0,"['#خلنت', '#سصفها', '#سبجنو', '#سخوز', '#غشصفا', '#سكرما', '#اقتصاد']",[],https://twitter.com/bourseiness/status/736417061564469248,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9944116473197936
9,9,9,9,9,9,745150488316776448,745150488316776448,1466492695000,2016-06-21,11:34:55,430,2463165061,bourseiness,بورسینس,,تابلو در نمادهای #وگردش #نوین #خلنت #تاپیکو #فاذر حقوقی بیش از نصف میانگین معاملات…  http://goo.gl/fb/GQkOxO  #اقتصاد,[],['http://goo.gl/fb/GQkOxO'],[],0,0,0,"['#وگردش', '#نوین', '#خلنت', '#تاپیکو', '#فاذر', '#اقتصاد']",[],https://twitter.com/bourseiness/status/745150488316776448,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.6473389863967896
