,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,Feel
0,0,0,0,0,0,61553977388568576,61553977388568576,1303510586000,2011-04-23,02:46:26,430,198068214,alsaffar_ali,Ali Ahmed AlSaffar,,سويتله انفولو .. من زمان ملوّع چبدي #فاذر #هارد,[],[],[],0,0,0,"['#فاذر', '#هارد']",[],https://twitter.com/alsaffar_ali/status/61553977388568576,False,,0,,,,,,,"[{'user_id': '198068214', 'username': 'alsaffar_ali'}]",,,,,0.9827934503555298
1,1,1,1,1,1,146877092464832513,146877092464832513,1323853202000,2011-12-14,12:30:02,430,257991518,a_alzayed,أحمد,,وبحب الوالد الحاتشم اللي يسحب علي على طول #فاذر,[],[],[],0,0,1,['#فاذر'],[],https://twitter.com/a_alzayed/status/146877092464832513,False,,0,,,,,,,"[{'user_id': '257991518', 'username': 'a_alzayed'}]",,,,,0.987578809261322
2,2,2,2,2,2,227708227951939584,227708227951939584,1343124846000,2012-07-24,14:44:06,430,285319980,sehamqahtani,سِهـامْ,,"تعودت كل رمضان أجرب في أبوي
أقوله اليوم سويت كنافه وتذكرتك 
رد علي : إذا أكلتوا وتهنيتوا كأني ماكل #قلب الأبو 
#جعلك للجنه #فاذر سيك",[],[],[],0,0,0,"['#قلب', '#جعلك', '#فاذر']",[],https://twitter.com/SehamQahtani/status/227708227951939584,False,,0,,,,,,,"[{'user_id': '285319980', 'username': 'SehamQahtani'}]",,,,,0.9542967081069946
3,3,3,3,3,3,267589618910756866,267589618910756866,1352633312000,2012-11-11,14:58:32,430,260791566,isloom,عبدالـسلام,,"#غرد_بصورة 

Cc:
#ابي
#ابتاه
#والدي
#فلذة_كبدي
#فاذر

*يارب ما يسحب علي*  pic.twitter.com/Ws7G9NIX",[],[],['https://pbs.twimg.com/media/A7arVzVCAAEhwn0.jpg'],0,0,0,"['#غرد_بصورة', '#ابي', '#ابتاه', '#والدي', '#فلذة_كبدي', '#فاذر']",[],https://twitter.com/iSLOOM/status/267589618910756866,False,,0,,,,,,,"[{'user_id': '260791566', 'username': 'iSLOOM'}]",,,,,0.9653639197349548
4,4,4,4,4,4,281124453809799168,281124453809799168,1355860267000,2012-12-18,23:21:07,430,236520690,abdullalghanim,مُدير ™️,,محد يزعلني دامك موجود #فاذر @Al_Shuwaib,['al_shuwaib'],[],[],0,0,0,['#فاذر'],[],https://twitter.com/AbdullAlGhanim/status/281124453809799168,False,,0,,,,,,,"[{'user_id': '236520690', 'username': 'AbdullAlGhanim'}, {'user_id': '113729075', 'username': 'Al_Shuwaib'}]",,,,,0.7696623206138611
5,5,5,5,5,5,297676004212744192,297676004212744192,1359806464000,2013-02-02,15:31:04,430,1124326784,bshayerlicious,BshayerAlkanderi,,"#من_هو_المحروم

اللي ما عنده #فاذر",[],[],[],0,0,0,"['#من_هو_المحروم', '#فاذر']",[],https://twitter.com/Bshayerlicious/status/297676004212744192,False,,0,,,,,,,"[{'user_id': '1124326784', 'username': 'Bshayerlicious'}]",,,,,0.999144434928894
6,6,6,6,6,6,298898041107259392,298898041107259392,1360097820000,2013-02-06,00:27:00,430,1124326784,bshayerlicious,BshayerAlkanderi,,كرهتك بس والله اشتقتلك #فاذر,[],[],[],0,0,0,['#فاذر'],[],https://twitter.com/Bshayerlicious/status/298898041107259392,False,,0,,,,,,,"[{'user_id': '1124326784', 'username': 'Bshayerlicious'}]",,,,,0.9961361289024352
7,7,7,7,7,7,316530651237081089,316530651237081089,1364301762000,2013-03-26,17:12:42,430,193074706,mjhajiyah,Maryam ☽,,خبز مع رقي ، خبز مع عنب ، خبز مع تمر ، كل شي يحط بهالخبز #فاذر #عوافي_يا_ألبي 😂,[],[],[],0,0,0,"['#فاذر', '#عوافي_يا_ألبي']",[],https://twitter.com/mjhajiyah/status/316530651237081089,False,,0,,,,,,,"[{'user_id': '193074706', 'username': 'mjhajiyah'}]",,,,,0.9939886331558228
8,8,8,8,8,8,331923298801815552,331395816558309376,1367971655000,2013-05-08,04:37:35,430,1361942131,_alhajrii_,ALHAJRI,,“@EMBSalem: غيابك مآ كسر خآطر كسر حتى معآه ظهور #فاذر 💔”,[],[],[],0,0,0,['#فاذر'],[],https://twitter.com/_alhajrii_/status/331923298801815552,False,,0,,,,,,,"[{'user_id': '1361942131', 'username': '_alhajrii_'}]",,,,,0.9867058396339417
9,9,9,9,9,9,344960072306270210,344960072306270210,1371079864000,2013-06-13,04:01:04,430,470546345,4nosh,;Norah;,,و ماسمعت أحد ينادي بأسم علي إلا و قلبي يفزّ له ˘̩̩⌣˘̩̩  #فاذر,[],[],[],0,1,0,['#فاذر'],[],https://twitter.com/4nosh/status/344960072306270210,False,,0,,,,,,,"[{'user_id': '470546345', 'username': '4nosh'}]",,,,,0.8194998502731323
