,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,Feel
0,0,0,0,0,0,708572882859925504,708572882859925504,1457771914000,2016-03-12,12:08:34,430,2463165061,bourseiness,بورسینس,,#مداران #گروه رایانه نمودار روزانه قبلا سهم در محدوده خط میانی پیشنهاد شده بود…  http://goo.gl/fb/kjqhrs  #اقتصاد,[],['http://goo.gl/fb/kjqhrs'],[],0,0,0,"['#مداران', '#گروه', '#اقتصاد']",[],https://twitter.com/bourseiness/status/708572882859925504,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.967585027217865
1,1,1,1,1,1,729957474418216960,729957474418216960,1462870398000,2016-05-10,13:23:18,430,2463165061,bourseiness,بورسینس,,#مداران زمانبندی پرداخت سود سهام سال مالی ۹۴  http://goo.gl/fb/zpW220  #اقتصاد,[],['http://goo.gl/fb/zpW220'],[],0,0,0,"['#مداران', '#اقتصاد']",[],https://twitter.com/bourseiness/status/729957474418216960,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.5587033033370972
2,2,2,2,2,2,730275735823355905,730275735823355905,1462946277000,2016-05-11,10:27:57,430,2463165061,bourseiness,بورسینس,,#مداران آگهی دعوت به مجمع عمومی عادی سالیانه شرکت داده پردازي ايران برای سال…  http://goo.gl/fb/OkaQAm  #اقتصاد,[],['http://goo.gl/fb/OkaQAm'],[],0,0,0,"['#مداران', '#اقتصاد']",[],https://twitter.com/bourseiness/status/730275735823355905,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.5496556162834167
3,3,3,3,3,3,736455504122286080,736455504122286080,1464419649000,2016-05-28,11:44:09,430,2463165061,bourseiness,بورسینس,,بازگشايي نمادهاي معاملاتي #خساپا #ددام،#سبهان،#سيلام،#فباهنر،#مداران  http://goo.gl/fb/vmzw1s  #اقتصاد,[],['http://goo.gl/fb/vmzw1s'],[],0,0,0,"['#خساپا', '#ددام', '#سبهان', '#سيلام', '#فباهنر', '#مداران', '#اقتصاد']",[],https://twitter.com/bourseiness/status/736455504122286080,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9752411842346193
4,4,4,4,4,4,745505747367133184,745505747367133184,1466577395000,2016-06-22,11:06:35,430,2463165061,bourseiness,بورسینس,,👓 👀🔍 #مداران در چه محدوده ای خریدنیست؟ تحلیلگران فانوس خرید سهم را در…  http://goo.gl/fb/6CQTyS  #اقتصاد,[],['http://goo.gl/fb/6CQTyS'],[],0,0,0,"['#مداران', '#اقتصاد']",[],https://twitter.com/bourseiness/status/745505747367133184,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.967922866344452
5,5,5,5,5,5,746606563520053248,746606563520053248,1466839850000,2016-06-25,12:00:50,430,2463165061,bourseiness,بورسینس,,👓 👀🔍 #مداران در چه محدوده ای خریدنیست؟ تحلیلگران فانوس خرید سهم را در…  http://goo.gl/fb/CdZMxK  #اقتصاد,[],['http://goo.gl/fb/CdZMxK'],[],0,0,0,"['#مداران', '#اقتصاد']",[],https://twitter.com/bourseiness/status/746606563520053248,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.967922866344452
6,6,6,6,6,6,747690849820106752,747690849820106752,1467098364000,2016-06-28,11:49:24,430,2463165061,bourseiness,بورسینس,,#مفاخر، #مرقام و #مداران نمادهای صف خرید گروه رایانه #نفت سپاهان درباره ۲۱۶ میلیارد…  http://goo.gl/fb/SvDlm6  #اقتصاد,[],['http://goo.gl/fb/SvDlm6'],[],0,0,0,"['#مفاخر', '#مرقام', '#مداران', '#نفت', '#اقتصاد']",[],https://twitter.com/bourseiness/status/747690849820106752,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.551999032497406
7,7,7,7,7,7,796690564892725248,796690564892725248,1478780807000,2016-11-10,15:56:47,430,3436730686,sheroerfan,mohammad kadkhodaei,,"#سیاست #مداران غالبا دردو #مقطع بظاهر #مردمی هستندو #بامردم
یکی هنگام #انتخابات وقبل ازورود بدایره #قدرت وثروت
ویکی #پایان دوره #یامرگ قدرت!",[],[],[],0,0,1,"['#سیاست', '#مداران', '#مقطع', '#مردمی', '#بامردم', '#انتخابات', '#قدرت', '#پایان', '#یامرگ']",[],https://twitter.com/sheroerfan/status/796690564892725248,False,,0,,,,,,,"[{'user_id': '3436730686', 'username': 'sheroerfan'}]",,,,,0.9955644607543944
8,8,8,8,8,8,796692324608802817,796692324608802817,1478781226000,2016-11-10,16:03:46,430,3436730686,sheroerfan,mohammad kadkhodaei,,"#تنها #سیاست #مداران #پاک، #مردگانند !
#سیاست مداران پاک درصورت #وجود،در #نهانند!!!!!!!!!!!!!!",[],[],[],0,0,2,"['#تنها', '#سیاست', '#مداران', '#پاک', '#مردگانند', '#سیاست', '#وجود', '#نهانند']",[],https://twitter.com/sheroerfan/status/796692324608802817,False,,0,,,,,,,"[{'user_id': '3436730686', 'username': 'sheroerfan'}]",,,,,0.8986191749572754
9,9,9,9,9,9,873884325103665154,873884325103665154,1497185233000,2017-06-11,17:17:13,430,830770031705206788,radiosaham_ir,radiosaham,,"رصد سود در #بازار_بدهی
 http://radiosaham.ir/164068/ 

صورت های مالی دوره ۱۲ ماهه “ #مداران”
 http://radiosaham.ir/164073/ ",[],"['http://radiosaham.ir/164068/', 'http://radiosaham.ir/164073/']",[],0,0,0,"['#بازار_بدهی', '#مداران']",[],https://twitter.com/radiosaham_ir/status/873884325103665154,False,,0,,,,,,,"[{'user_id': '830770031705206788', 'username': 'radiosaham_ir'}]",,,,,0.7302442193031311
10,10,10,10,10,10,877546390167195648,877546390167195648,1498058338000,2017-06-21,19:48:58,430,830770031705206788,radiosaham_ir,radiosaham,,"پوست اندازی #بورس_کالا با توسعه ابزارهالی مالی
 http://radiosaham.ir/166353/ 

گزارش #مجمع_عمومی_عادی سال مالی ۹۵ #مداران
 http://radiosaham.ir/166352/ ",[],"['http://radiosaham.ir/166353/', 'http://radiosaham.ir/166352/']",[],0,0,0,"['#بورس_کالا', '#مجمع_عمومی_عادی', '#مداران']",[],https://twitter.com/radiosaham_ir/status/877546390167195648,False,,0,,,,,,,"[{'user_id': '830770031705206788', 'username': 'radiosaham_ir'}]",,,,,0.38747867941856384
11,11,11,11,11,11,881952476114636801,881952476114636801,1499108830000,2017-07-03,23:37:10,430,830770031705206788,radiosaham_ir,radiosaham,,"انعقاد قرارداد جدید زیر مجموعه #مداران و #شرکت_ملی_پالایش_و_پخش
 http://radiosaham.ir/168256/ ",[],['http://radiosaham.ir/168256/'],[],0,0,0,"['#مداران', '#شرکت_ملی_پالایش_و_پخش']",[],https://twitter.com/radiosaham_ir/status/881952476114636801,False,,0,,,,,,,"[{'user_id': '830770031705206788', 'username': 'radiosaham_ir'}]",,,,,0.987748920917511
12,12,12,12,12,12,986472931160150016,986472931160150016,1524028449000,2018-04-18,09:44:09,430,986116312920453120,abandidgah,دیدگاه آبان,,"چهارشنبه 29 فروردین
در گروه مثبت آی تی و انفورماتیک با صف خرید #نماد های #مرقام و #مداران مواجه می باشیم.",[],[],[],0,0,0,"['#نماد', '#مرقام', '#مداران']",[],https://twitter.com/abandidgah/status/986472931160150016,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.6479863524436951
13,13,13,13,13,13,999197861161025536,999197861161025536,1527062308000,2018-05-23,12:28:28,430,986116312920453120,abandidgah,دیدگاه آبان,,"#مفاخر، #رکیش و #مرقام نمادهای مثبت و پرداخت و #مداران نمادهای متعادل و منفی گروه آی تی و انفورماتیک تا این لحظه از بازار امروز می باشند. 
#بورس",[],[],[],0,0,0,"['#مفاخر', '#رکیش', '#مرقام', '#مداران', '#بورس']",[],https://twitter.com/abandidgah/status/999197861161025536,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.9633241295814514
14,14,14,14,14,14,1011128530250301441,1011128530250301441,1529906802000,2018-06-25,10:36:42,430,986116312920453120,abandidgah,دیدگاه آبان,,"#مداران
بررسی #اطلاعیه 97/04/04
*داده پردازي ايران*
آگهی دعوت به مجمع عمومی عادی سالیانه 
جهت تصویب صورت‌های مالی سال (دوره) مالی منتهی به 1396/12/29
در ساعت 10:00 روز یکشنبه مورخ 1397/04/17 
درمحل هتل لاله تهران واقع در خيابان فاطمي، نبش خيابان حجاب
#بورس",[],[],[],0,0,0,"['#مداران', '#اطلاعیه', '#بورس']",[],https://twitter.com/abandidgah/status/1011128530250301441,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.9966379404067992
15,15,15,15,15,15,1014399199549374464,1014399199549374464,1530686590000,2018-07-04,11:13:10,430,986116312920453120,abandidgah,دیدگاه آبان,,"* توقف نماد *
#شخارك #فملي #ومعادن #مداران #ساراب #كبافق
جهت برگزاري مجامع عادي ساليانه به منظور تصويب صورت هاي مالي 
#بورس",[],[],[],0,0,0,"['#شخارك', '#فملي', '#ومعادن', '#مداران', '#ساراب', '#كبافق', '#بورس']",[],https://twitter.com/abandidgah/status/1014399199549374464,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.981037139892578
16,16,16,16,16,16,1016550863161024512,1016550863161024512,1531199587000,2018-07-10,09:43:07,430,986116312920453120,abandidgah,دیدگاه آبان,,"#مداران
بررسی #اطلاعیه 97/04/19
*داده پردازي ايران*
خلاصه تصمیمات مجمع عمومی عادی سالیانه           
سود نقدی هر سهم: 325 ریال
درصد پرداخت سود: 100 درصد
#بورس",[],[],[],0,0,0,"['#مداران', '#اطلاعیه', '#بورس']",[],https://twitter.com/abandidgah/status/1016550863161024512,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.9985542893409728
17,17,17,17,17,17,1016941862341378051,1016941862341378051,1531292808000,2018-07-11,11:36:48,430,986116312920453120,abandidgah,دیدگاه آبان,,"در گروه اکثرا متعادل آی تی و انفورماتیک، معاملات مثبت نمادهای #رکیش و #مداران قابل توجه می باشد.
#بورس",[],[],[],0,0,0,"['#رکیش', '#مداران', '#بورس']",[],https://twitter.com/abandidgah/status/1016941862341378051,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.9756882786750792
18,18,18,18,18,18,1021687525612683264,1021687525612683264,1532424262000,2018-07-24,13:54:22,430,971264702612430850,boursenews_ir,بورس نیوز,,َ #مداران از انعقاد قرارداد ۵۰ میلیارد تومانی با #بانک_ملی خبرداد pic.twitter.com/r7n63OAfPm,[],[],['https://pbs.twimg.com/media/Di3DYKSW0AAkDQq.jpg'],0,0,0,"['#مداران', '#بانک_ملی']",[],https://twitter.com/boursenews_ir/status/1021687525612683264,False,,0,,,,,,,"[{'user_id': '971264702612430850', 'username': 'boursenews_ir'}]",,,,,0.835185170173645
19,19,19,19,19,19,1021707248815431682,1021707248815431682,1532428965000,2018-07-24,15:12:45,430,986116312920453120,abandidgah,دیدگاه آبان,,"#مداران
بررسی #اطلاعیه 97/05/02
*داده پردازي ايران*    
افشای اطلاعات بااهمیت - (انعقاد قرارداد مهم - گروه الف) منتهی به سال مالی ۱۳۹۷/۱۲/۲۹
#بورس pic.twitter.com/mjDymZs2QY",[],[],['https://pbs.twimg.com/media/Di3VUYLU0AEglOw.jpg'],0,0,0,"['#مداران', '#اطلاعیه', '#بورس']",[],https://twitter.com/abandidgah/status/1021707248815431682,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.9992799162864684
20,20,20,20,20,20,1024191235639074817,1024191235639074817,1533021193000,2018-07-31,11:43:13,430,986116312920453120,abandidgah,دیدگاه آبان,,"در رایانه ای ها از دیگر گروه نسبتا متعادل بازار، نمادهای #رکیش #مفاخر #مداران از نمادهای همراه با صف خرید هستند و معاملات بقیه نمادها در محدوده های مثبت پیگیری می شود.
#بورس",[],[],[],0,0,0,"['#رکیش', '#مفاخر', '#مداران', '#بورس']",[],https://twitter.com/abandidgah/status/1024191235639074817,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.9715277552604676
21,21,21,21,21,21,1028521193941286912,1028521193941286912,1534053536000,2018-08-12,10:28:56,430,986116312920453120,abandidgah,دیدگاه آبان,,"در گروه رایانه، معاملات متعادل پیگیری می شود و تک نماد #مداران در نزدیکی سقف قیمتی داد و ستد می شود. دررایانه ای ها نیز مجددا شاهد رشد و صف خرید #اپرداز و معاملات مثبت #اوان هستیم.
#بورس",[],[],[],0,0,0,"['#مداران', '#اپرداز', '#اوان', '#بورس']",[],https://twitter.com/abandidgah/status/1028521193941286912,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.9223002195358276
22,22,22,22,22,22,1029268638648258561,1029268638648258561,1534231740000,2018-08-14,11:59:00,430,986116312920453120,abandidgah,دیدگاه آبان,,"درگروه رایانه واطلاعات وارتباطات شاهدادامه رشد در نماد #رانفور هستیم واین درحالیست که #مداران درکف قیمت مجازدادوستدمی شود.#اوان در ادامه روندصعودی به 27000 ریال نزدیک می شود.در ادامه کشمکش ها، نماد #های_وب شب گذشته شفاف سازی دیگری در رابطه با ادامه توقف نماد منتشر نمود.
#بورس",[],[],[],0,0,0,"['#رانفور', '#مداران', '#اوان', '#های_وب', '#بورس']",[],https://twitter.com/abandidgah/status/1029268638648258561,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.2167181819677353
