,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,Feel
0,0,0,0,0,0,526722560852242435,526722560852242435,1414415419000,2014-10-27,16:40:19,430,2778040873,hibourse,hibourse,,"بیشترین کاهش قیمت
#خچرخش (8.86)
#زمگسا (7.9)
#قزوين (4.23)
#كساپا (3.94)
#شكلر (3.7)
#ساراب (3.69)
#فلوله (3.4)
***
#TSE
#هایبورس
#بورس",[],[],[],0,0,0,"['#خچرخش', '#زمگسا', '#قزوين', '#كساپا', '#شكلر', '#ساراب', '#فلوله', '#tse', '#هایبورس', '#بورس']",[],https://twitter.com/hibourse/status/526722560852242435,False,,0,,,,,,,"[{'user_id': '2778040873', 'username': 'hibourse'}]",,,,,0.8211196660995483
1,1,1,1,1,1,700909781213716480,700909781213716480,1455944888000,2016-02-20,08:38:08,430,2463165061,bourseiness,بورسینس,,توقف نمادهاي معاملاتي #شدوص، #خگستر، #خچرخش، #چفيبر، #تكشا  http://goo.gl/fb/2zkujq  #اخبار,[],['http://goo.gl/fb/2zkujq'],[],0,0,0,"['#شدوص', '#خگستر', '#خچرخش', '#چفيبر', '#تكشا', '#اخبار']",[],https://twitter.com/bourseiness/status/700909781213716480,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9954469799995422
2,2,2,2,2,2,702600462298648576,702600462298648576,1456347978000,2016-02-25,00:36:18,430,2463165061,bourseiness,بورسینس,,#خچرخش صدور مجوز افزایش سرمایه  http://goo.gl/fb/lgEUff  #اقتصاد #بورس,[],['http://goo.gl/fb/lgEUff'],[],0,0,0,"['#خچرخش', '#اقتصاد', '#بورس']",[],https://twitter.com/bourseiness/status/702600462298648576,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.6177990436553955
3,3,3,3,3,3,702739249452466176,702739249452466176,1456381067000,2016-02-25,09:47:47,430,2463165061,bourseiness,بورسینس,,#خچرخش آگهی دعوت به مجمع عمومی فوق العاده شرکت چرخشگر الف زمان و محل…  http://goo.gl/fb/9WIovs  #اقتصاد #بورس,[],['http://goo.gl/fb/9WIovs'],[],0,0,0,"['#خچرخش', '#اقتصاد', '#بورس']",[],https://twitter.com/bourseiness/status/702739249452466176,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9662467241287231
4,4,4,4,4,4,713590909494030338,713590909494030338,1458968305000,2016-03-26,09:28:25,430,2463165061,bourseiness,بورسینس,,ثبت افزایش سرمایه #خچرخش &nbsp  http://goo.gl/fb/AjVKXB  #اقتصاد,[],['http://goo.gl/fb/AjVKXB'],[],0,0,0,"['#خچرخش', '#اقتصاد']",[],https://twitter.com/bourseiness/status/713590909494030338,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.905185878276825
5,5,5,5,5,5,713629262834745345,713629262834745345,1458977449000,2016-03-26,12:00:49,430,2463165061,bourseiness,بورسینس,,افزایش سرمایۀ شرکت #خچرخش از مبلغ ۳۰۰ ۰۰۰میلیون ریال به‌مبلغ ۹۵۲ ۰۹۵ میلیون ریال…  http://goo.gl/fb/Kq6VMB  #اقتصاد,[],['http://goo.gl/fb/Kq6VMB'],[],0,0,1,"['#خچرخش', '#اقتصاد']",[],https://twitter.com/bourseiness/status/713629262834745345,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9255416393280028
6,6,6,6,6,6,713976283684712449,713976283684712449,1459060185000,2016-03-27,10:59:45,430,2463165061,bourseiness,بورسینس,,بازگشايي نمادهاي معاملاتي #خچرخش،#خكار،#سيلام،#وآذر،#ددام  http://goo.gl/fb/596k1C  #اقتصاد,[],['http://goo.gl/fb/596k1C'],[],0,0,0,"['#خچرخش', '#خكار', '#سيلام', '#وآذر', '#ددام', '#اقتصاد']",[],https://twitter.com/bourseiness/status/713976283684712449,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9752411842346193
7,7,7,7,7,7,713994722042220544,713994722042220544,1459064581000,2016-03-27,12:13:01,430,2463165061,bourseiness,بورسینس,,#خچرخش سود هر سهم خود را در گزارش اولین پیش بینی منتهی به ۹۵ ۱۲…  http://goo.gl/fb/A2UXUR  #اقتصاد,[],['http://goo.gl/fb/A2UXUR'],[],0,0,0,"['#خچرخش', '#اقتصاد']",[],https://twitter.com/bourseiness/status/713994722042220544,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.4562109112739563
8,8,8,8,8,8,714313147402858496,714313147402858496,1459140500000,2016-03-28,09:18:20,430,2463165061,bourseiness,بورسینس,,حراج مجدد نمادهاي معاملاتي #خچرخش،#خكار،#سيلام،#وآذر،#ددام  http://goo.gl/fb/Czszkc  #اقتصاد,[],['http://goo.gl/fb/Czszkc'],[],0,0,0,"['#خچرخش', '#خكار', '#سيلام', '#وآذر', '#ددام', '#اقتصاد']",[],https://twitter.com/bourseiness/status/714313147402858496,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9912059903144836
9,9,9,9,9,9,724822623339839494,724822623339839494,1461646154000,2016-04-26,09:19:14,430,2463165061,bourseiness,بورسینس,,#خچرخش آگهی درخواست تکمیل فرم اطلاعات سهامداری  http://goo.gl/fb/ajXNPY  #اقتصاد,[],['http://goo.gl/fb/ajXNPY'],[],0,0,0,"['#خچرخش', '#اقتصاد']",[],https://twitter.com/bourseiness/status/724822623339839494,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.8493596315383911
