,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,Feel
0,0,0,0,0,0,523590052639936512,523590052639936512,1413668571000,2014-10-19,01:12:51,430,2778040873,hibourse,hibourse,,#پیش‌بینی #درآمد هر #سهم سال مالي منتهي به 1393/12/29 بر اساس عملکرد واقعي دوره 6 ماهه #دزهراوی #کدال #هایبورس #بورس  http://codal.ir/Reports/EPSEstimateDetail.aspx?LetterSerial=tyVtOch6LSDiPElM7Z62LQ%3d%3d …,[],['http://codal.ir/Reports/EPSEstimateDetail.aspx?LetterSerial=tyVtOch6LSDiPElM7Z62LQ%3d%3d'],[],0,0,1,"['#پیش\u200cبینی', '#درآمد', '#سهم', '#دزهراوی', '#کدال', '#هایبورس', '#بورس']",[],https://twitter.com/hibourse/status/523590052639936512,False,,0,,,,,,,"[{'user_id': '2778040873', 'username': 'hibourse'}]",,,,,0.8698908686637878
1,1,1,1,1,1,727773868396584960,727773868396584960,1462349786000,2016-05-04,12:46:26,430,2463165061,bourseiness,بورسینس,,#دزهراوی آگهی دعوت به مجمع عمومی عادی سالیانه شرکت داروسازي زهراوي برای سال دوره…  http://goo.gl/fb/htCAcQ  #اقتصاد,[],['http://goo.gl/fb/htCAcQ'],[],0,0,0,"['#دزهراوی', '#اقتصاد']",[],https://twitter.com/bourseiness/status/727773868396584960,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.7029367685317993
2,2,2,2,2,2,727793077826498562,727793077826498562,1462354366000,2016-05-04,14:02:46,430,2463165061,bourseiness,بورسینس,,#دزهراوی داروسازي زهراوي در دوره ۱۲ ماهه منتهی به ۹۴ ١٢ ٢٩ حسابرسی نشده…  http://goo.gl/fb/5RKjl3  #اقتصاد,[],['http://goo.gl/fb/5RKjl3'],[],0,0,0,"['#دزهراوی', '#اقتصاد']",[],https://twitter.com/bourseiness/status/727793077826498562,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.9614173769950868
3,3,3,3,3,3,727793793433473024,727793793433473024,1462354536000,2016-05-04,14:05:36,430,2463165061,bourseiness,بورسینس,,#دزهراوی زمانبندی پرداخت سود سهام سال مالی ۹۴  http://goo.gl/fb/lwv4qx  #اقتصاد,[],['http://goo.gl/fb/lwv4qx'],[],0,0,0,"['#دزهراوی', '#اقتصاد']",[],https://twitter.com/bourseiness/status/727793793433473024,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.5587033033370972
4,4,4,4,4,4,727794633057701888,727794633057701888,1462354736000,2016-05-04,14:08:56,430,2463165061,bourseiness,بورسینس,,#دزهراوی فرم اطلاعات سهامداران واعلام شماره حساب بانکي  http://goo.gl/fb/WkdN5V  #اقتصاد,[],['http://goo.gl/fb/WkdN5V'],[],0,0,0,"['#دزهراوی', '#اقتصاد']",[],https://twitter.com/bourseiness/status/727794633057701888,False,,0,,,,,,,"[{'user_id': '2463165061', 'username': 'bourseiness'}]",,,,,0.6995998024940491
5,5,5,5,5,5,892434717357821952,892434717357821952,1501607991000,2017-08-01,21:49:51,430,830770031705206788,radiosaham_ir,radiosaham,,"برنامه‌های #دزهراوی در راستای رشد سودآوری
 http://radiosaham.ir/172500/ ",[],['http://radiosaham.ir/172500/'],[],0,0,0,['#دزهراوی'],[],https://twitter.com/radiosaham_ir/status/892434717357821952,False,,0,,,,,,,"[{'user_id': '830770031705206788', 'username': 'radiosaham_ir'}]",,,,,0.9204680323600768
6,6,6,6,6,6,990594859374469120,990594859374469120,1525011193000,2018-04-29,18:43:13,430,986116312920453120,abandidgah,دیدگاه آبان,,"#دزهراوی
 تعلیق نماد معاملاتی ناشر به استناد ماده ۱۹ مکرر ۱/ ۱۲ مکرر ۴ دستورالعمل اجرایی نحوه انجام معاملات
#بورس pic.twitter.com/w7xekxEgnv",[],[],['https://pbs.twimg.com/media/Db9MuyzXkAAuQWx.jpg'],0,0,0,"['#دزهراوی', '#بورس']",[],https://twitter.com/abandidgah/status/990594859374469120,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.8347285389900208
7,7,7,7,7,7,1000990039059283968,1000990039059283968,1527489597000,2018-05-28,11:09:57,430,986116312920453120,abandidgah,دیدگاه آبان,,"*بازگشایی نماد*
بورس
#سصوفي #دزهراوي #خساپا
بدون محدوديت نوسان قيمت
#بورس",[],[],[],0,0,0,"['#سصوفي', '#دزهراوي', '#خساپا', '#بورس']",[],https://twitter.com/abandidgah/status/1000990039059283968,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.9483547210693359
8,8,8,8,8,8,1006113249564155906,1006113249564155906,1528711066000,2018-06-11,14:27:46,430,986116312920453120,abandidgah,دیدگاه آبان,,"#دزهراوی
بررسی #اطلاعیه 97/3/21
*داروسازی زهراوی*
(2,516) ریال پیش بینی زیان هر سهم برای سال مالی97
32درصد تعدیل منفی
#بورس pic.twitter.com/ryn37sQpDe",[],[],['https://pbs.twimg.com/media/DfZunM8VAAAwieB.jpg'],0,0,0,"['#دزهراوی', '#اطلاعیه', '#بورس']",[],https://twitter.com/abandidgah/status/1006113249564155906,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.9938107132911682
9,9,9,9,9,9,1006214410162069504,1006214410162069504,1528735184000,2018-06-11,21:09:44,430,830770031705206788,radiosaham_ir,radiosaham,,"حمایت ۶۰ میلیارد ریالی #فولادمبارکه و #بورس_کالا از صنایع پایین دستی
 http://radiosaham.ir/213599/ 
#دزهراوی دلایل تغییر با اهمیت پیش بینی درآمد توضیح داد
 http://radiosaham.ir/213603/ 

تمدید مجوز افزایش سرمایه #به_پرداخت_ملت
 http://radiosaham.ir/213621/ ",[],"['http://radiosaham.ir/213599/', 'http://radiosaham.ir/213603/', 'http://radiosaham.ir/213621/']",[],0,0,0,"['#فولادمبارکه', '#بورس_کالا', '#دزهراوی', '#به_پرداخت_ملت']",[],https://twitter.com/radiosaham_ir/status/1006214410162069504,False,,0,,,,,,,"[{'user_id': '830770031705206788', 'username': 'radiosaham_ir'}]",,,,,0.6481454372406006
